Smiles,standard_smiles
COc1cc(N[C@H]([NH3+])CCC[NH3+])nc2ccccc21,COc1cc(N[C@H]([NH3+])CCC[NH3+])nc2ccccc12,-0.44764288555549475,3.9118930400849017,9,4.0,0.6516727309850812,57.01917398990942,262.357,0.24540000000000062,3.0,3.0,4.0,0.6516727309850812,1.0,89.42999999999999,0.42255052626132966,0.847746479511261,0.6783190846443177,0.7740548849105835,0.006650676659774035,0.07261378839612007,0.0003250431371270679,0.6064012765884399,0.5597603738307952,0.4652079254388809,0.10702739506959916,0.032981849182397126,0.00319139927305514,0.2648203566670418,0.9947763681411743,0.016038274951279165,0.015137434192001819,0.42112545669078827,0.021635157987475395,0.00903429095633328,0.06919566430151462,0.0002519767076591961,0.739802074432373,0.023536958545446397,0.023018288239836694,0.0022922121454030274,0.006163180363364518,0.012546973070129752,0.008766546659171582,0.45489442348480225,0.6153205871582031,-4.8469893845046945,73.89118226969826,38.78538919653371,46.3866591810877,-12.481131677937066,2.637344483900235,0.2640936061373518,59.10224412392587,-1.6152074102240086,19.760337419206095,30.360604885614578,25.785188057386584,31.17487398216363,77.25862737495153,63.803799922450565,67.31291198138814,54.80806514152773,60.37223730127957,77.70453664210935,61.225281116711905,32.99728576967817,91.58588600232649,12.291585886002327,26.405583559519194,4.342768514928267,90.42264443582783,87.32066692516479,48.313299728576965,56.26211709965103,13.958898797983714,6.281504459092671,37.68902675455603,48.08065141527724,60.759984490112444,36.21558743699108,90.92671578131059,47.92555253974409,33.57890655292749,38.89104303993796,14.03644823575029,48.97246994959286,33.423807677394336,18.185343156262118,34.1993020550601,34.47072508724312,36.25436215587437,35.94416440480806,53.31523846452113,68.98022489336952,58.12330360604886,79.33307483520744,69.716944552152,86.002326483133,24.62194649088794,57.38658394726638,30.864676231097324,30.864676231097324,74.99030632027917,97.82861574253586
COCc1cc(N[C@H](C)CC(N)=O)c2cc(F)ccc2n1,COCc1cc(N[C@H](C)CC(N)=O)c2cc(F)ccc2n1,-1.1857508818315527,2.8472968239775227,8,4.0,0.8550093597382281,71.94931276977896,291.32599999999996,2.1961000000000004,4.0,2.0,4.0,0.8550093597382281,1.0,77.24,0.7213130474090577,0.98555428981781,0.9795796155929566,0.5311020225286484,0.05249240696430206,0.17339775413274766,0.01220308169722557,0.18247544765472412,0.04981419127434492,0.7263415336608887,0.10670639351010322,0.1955656424164772,0.42646642327308654,0.6476279139518738,0.999873411655426,0.0772460550069809,0.036375631019473074,0.20057365894317628,0.04174850359559059,0.020923680253326894,0.05106683075428009,0.0026583745842799545,0.9356915950775146,0.032704657129943374,0.04908670224249363,0.02544933632016182,0.007300219452008605,0.006857084960211068,0.08728773854672908,0.08734977915883065,0.38062016367912294,-4.706608480720934,42.50278654801995,21.608531690497905,50.050377245141306,-13.889221949654566,2.8314170277671016,1.4852904175355868,54.837724159239386,-2.533766804322115,9.382238554772874,37.99922450562234,48.235750290810394,46.47150058162078,60.85692128732067,63.803799922450565,95.57968204730516,54.80806514152773,51.647925552539746,92.67157813105855,89.06552927491276,97.90616518030244,83.86971694455215,39.12369135323769,56.10701822411787,32.99728576967817,63.93951143854207,50.445909267157816,76.89026754556029,56.26211709965103,57.89065529274913,84.60643660333463,62.11709965102753,83.98604110120202,88.67778208607987,64.24970918960838,81.77588212485459,57.92943001163241,54.51725474990306,27.413726250484682,39.433889104303994,75.45560294687864,37.572702597906165,29.93408297789841,71.6556804963164,38.037999224505626,29.50756107018224,73.9433889104304,3.9550213260953857,57.27025979061652,67.15781310585498,55.79682047305157,54.55602946878635,87.35944164404808,14.695618456766189,69.79449398991858,50.019387359441644,26.832105467235362,60.100814269096546,90.15122140364483
COCc1cc(N[C@@H](C)CC(N)=O)c2cc(F)ccc2n1,COCc1cc(N[C@@H](C)CC(N)=O)c2cc(F)ccc2n1,-1.1857508818315527,2.8472968239775227,8,4.0,0.8550093597382281,71.94931276977896,291.32599999999996,2.1961000000000004,4.0,2.0,4.0,0.8550093597382281,1.0,77.24,0.7525037050247192,0.9859998106956482,0.9814401626586914,0.5898586213588715,0.05350038260221481,0.1697136402130127,0.010951702389866114,0.2043227344751358,0.057022291235625744,0.7379907488822937,0.13120075613260268,0.18233991116285325,0.44168092012405397,0.6414763808250428,0.9998899459838867,0.08131535798311233,0.03667276687920094,0.21585133224725722,0.04020293578505516,0.02228635028004646,0.05174420215189457,0.002940152701921761,0.9426696300506592,0.03397350534796715,0.049974198639392856,0.026924649812281133,0.0068457608576864,0.005956517718732357,0.08961160071194171,0.09278935641050338,0.415817067027092,-4.718763811501321,39.947610868363576,19.439884721104438,49.86509850672651,-13.894721761850306,2.851895971507538,1.3614679090536483,53.03415726796354,-2.44032538599138,9.641598004506202,37.99922450562234,48.235750290810394,46.47150058162078,60.85692128732067,63.803799922450565,95.57968204730516,54.80806514152773,51.647925552539746,93.67972082202404,89.2594028693292,98.48778596355176,85.69212873206669,39.278790228770845,55.17642497091896,31.32997285769678,66.42109344707251,52.65606824350523,78.71267933307483,59.17022101589763,55.447848003101974,85.22683210546724,61.806901899961225,84.64521132221792,89.18185343156262,64.55990694067468,82.90034897246996,57.153935633966654,56.494765412950755,27.6851492826677,41.33385032958511,77.35556417215975,37.92167506785576,30.244280728964714,72.46994959286545,36.71965878247383,28.30554478480031,74.40868553702985,4.497867390461419,59.32531989143079,66.14967041488948,53.664210934470724,51.99689802248934,87.2818922062815,14.618069018999613,70.91896083753393,48.39084916634354,24.777045366421092,61.962000775494374,90.65529274912757
Cc1cc(N[C@@H](C)CCO)c2cc([N+](=O)[O-])ccc2n1,Cc1cc(N[C@@H](C)CCO)c2cc([N+](=O)[O-])ccc2n1,-1.091044510519465,2.793565719457648,8,4.0,0.6465396654189611,74.00377664300267,275.30800000000005,2.634220000000001,5.0,2.0,4.0,0.6465396654189611,1.0,88.28999999999999,0.9138898611068725,0.8426334619522095,0.9291943073272705,0.8477293729782105,0.11106764376163483,0.110706527531147,0.045182475820183754,0.17049194872379303,0.12795861139893533,0.48426457643508913,0.12129930183291435,0.2162907227873802,0.09817095473408699,0.8058199763298035,0.9999680995941163,0.0616741918027401,0.01799355000257492,0.6545819997787475,0.12218777984380721,0.02004595324397087,0.1070946365594864,0.005341980815865099,0.9472503542900086,0.11443104147911072,0.21023435592651368,0.010925685241818427,0.05273737721145153,0.7285475015640259,0.0878209002315998,0.739542019367218,0.3187664806842804,-4.766861210227068,59.44368962413024,37.60075906372127,100.38124763017899,-13.190162827656774,2.6766003477681037,1.995332026351227,79.67801061597518,-2.9325444492686867,28.877379092229102,33.462582396277625,55.874369910818146,59.112058937572705,60.85692128732067,63.803799922450565,66.57619232260566,54.80806514152773,59.364094610314076,97.78984102365258,60.643660333462584,83.0554478480031,93.44707250872432,51.647925552539746,39.0849166343544,52.34587049243893,62.27219852656068,66.84761535478867,49.86428848390849,58.355951919348584,60.95385808452889,50.83365645599069,72.08220240403257,92.05118262892594,86.77782086079876,41.52772392400155,95.85110507948818,76.89026754556029,53.509112058937575,58.66614967041489,51.37650252035673,78.86777820860799,53.31523846452113,62.81504459092672,56.9988367584335,75.37805350911206,93.05932531989143,74.05971306708027,78.94532764637457,52.268321054672356,63.70686312524234,70.10469174098488,68.78635129895308,95.85110507948818,18.8832880961613,60.44978673904614,59.82939123691353,56.26211709965103,52.03567274137262,98.99185730903451
Cc1cc(N[C@H](C)CCO)c2cc([N+](=O)[O-])ccc2n1,Cc1cc(N[C@H](C)CCO)c2cc([N+](=O)[O-])ccc2n1,-1.091044510519465,2.793565719457648,8,4.0,0.6465396654189611,74.00377664300267,275.30800000000005,2.634220000000001,5.0,2.0,4.0,0.6465396654189611,1.0,88.28999999999999,0.8987908840179444,0.8287333011627197,0.9255735278129578,0.8045474171638489,0.1016489677131176,0.10501840561628342,0.043630436435341834,0.14499872028827668,0.10023553296923637,0.47909773588180543,0.10881387107074261,0.2120537653565407,0.09013856798410416,0.8027387380599975,0.9999622821807861,0.058122047781944276,0.017579880356788636,0.6029435873031617,0.11786248981952667,0.01967931501567364,0.10615969598293304,0.005068075424060225,0.9423178195953369,0.10571308061480522,0.2029883861541748,0.009778506495058537,0.04902769923210144,0.7334171533584595,0.08457055613398552,0.737082016468048,0.2834700420498848,-4.757361280596315,62.73905455406093,40.7942022835372,100.50886725754327,-13.162746242514908,2.6561488623834437,2.1802972125046445,81.87732112603891,-3.048316750314005,28.414517039967347,33.462582396277625,55.874369910818146,59.112058937572705,60.85692128732067,63.803799922450565,66.57619232260566,54.80806514152773,59.364094610314076,97.28576967816983,58.821248545948045,82.04730515703761,92.36138037999224,50.05816207832493,37.14618069018999,52.07444746025591,58.12330360604886,61.962000775494374,49.24389298177588,56.494765412950755,60.178363706863124,48.70104691740985,71.84955409073284,90.96549050019388,86.23497479643272,40.86855370298565,94.88173710740597,75.95967429236138,52.966265994571536,58.43350135711516,50.71733229934083,77.31678945327647,52.268321054672356,61.69057774331136,55.02132609538581,74.6025591314463,93.09810003877472,73.47809228383095,78.8290034897247,49.82551376502521,64.13338503295851,72.3536254362156,71.57813105854983,95.85110507948818,19.038386971694454,58.821248545948045,63.93951143854207,58.937572702597905,49.70918960837534,98.95308259015123
Cc1cc(N[C@H](C)CC(N)=O)c2cc(F)ccc2n1,Cc1cc(N[C@H](C)CC(N)=O)c2cc(F)ccc2n1,-1.2984254002959792,2.6944854463965378,6,4.0,0.8873472698438888,74.19426779390406,261.29999999999995,2.3581200000000004,3.0,2.0,4.0,0.8873472698438888,1.0,68.00999999999999,0.7115313768386841,0.9801504135131835,0.9822175145149231,0.7692165493965148,0.10047866143286228,0.20638114213943481,0.017636857996694743,0.26325103640556335,0.2034297537058592,0.7261248588562011,0.1953959122300148,0.24060540050268173,0.42447729110717775,0.6575124144554139,0.9999417066574097,0.12120722383260726,0.06743016839027405,0.24225635454058647,0.042648318223655224,0.02639146763831377,0.08759835734963417,0.0024939690949395297,0.9290572166442871,0.05327120134606957,0.06891199760138988,0.03187034595757723,0.010085436655208469,0.01894077002070844,0.0804558303207159,0.16055125892162322,0.42628816366195676,-4.878978655464946,33.81635760722009,21.331587385009787,53.649540942430164,-13.943130861463363,2.874609565918565,1.711957435862389,61.93387533731478,-1.854230777226365,14.773351983000328,30.011632415664987,50.71733229934083,31.17487398216363,60.85692128732067,63.803799922450565,98.33268708801862,54.80806514152773,45.07561070182241,92.43892981775882,85.96355176424971,98.64288483908491,91.43078712679333,49.78673904614192,63.78441256300892,38.92981775882125,71.6944552151997,73.74951531601396,76.81271810779371,65.4905001938736,64.98642884839084,84.45133772780147,62.73749515316014,88.25126017836371,91.66343544009305,80.4575416828228,84.3737882900349,58.200853043815435,61.30283055447848,49.5153160139589,38.58084528887166,73.36176812718108,43.73788290034897,36.02171384257464,74.75765800697945,43.73788290034897,40.94610314075223,72.74137262504847,15.08336564559907,59.9457153935634,56.41721597518418,47.65412950756107,54.32338115548662,88.09616130283055,14.424195424583171,72.39240015509887,54.866227219852654,33.26870880186119,71.50058162078325,95.92865451725476
Cc1cc(N[C@@H](C)CC(N)=O)c2cc(F)ccc2n1,Cc1cc(N[C@@H](C)CC(N)=O)c2cc(F)ccc2n1,-1.2984254002959792,2.6944854463965378,6,4.0,0.8873472698438888,74.19426779390406,261.29999999999995,2.3581200000000004,3.0,2.0,4.0,0.8873472698438888,1.0,68.00999999999999,0.7576647400856018,0.9810700058937073,0.9841495990753174,0.8175797700881958,0.0938245788216591,0.20690595209598542,0.013747396133840083,0.3072971075773239,0.22625411190092565,0.7395187735557556,0.21549935787916183,0.23386403322219848,0.43978936672210694,0.6579989671707154,0.9999477386474609,0.1283385433256626,0.07014990746974945,0.25537430197000505,0.03935861773788929,0.02750926073640585,0.08983750678598881,0.0022505141445435584,0.9383319258689881,0.05383258108049631,0.06385279633104801,0.03157372772693634,0.008495520194992423,0.01528416972141713,0.0724155604839325,0.1669881299138069,0.4775141656398773,-4.8884094051895755,31.21088491658445,18.547145663284574,53.83330838241981,-13.931598505057375,2.898768628431549,1.5509554794036635,59.977374434247665,-1.7694997703084485,15.082635921661439,30.011632415664987,50.71733229934083,31.17487398216363,60.85692128732067,63.803799922450565,98.33268708801862,54.80806514152773,45.07561070182241,93.87359441644048,86.54517254749904,98.91430787126794,92.67157813105855,48.42962388522683,63.90073671965878,35.01357115160915,75.37805350911206,75.30050407134549,78.86777820860799,67.00271423032183,63.8231872818922,85.11050794881737,62.73749515316014,89.14307871267933,92.12873206669252,81.27181077937185,85.11050794881737,56.84373788290035,62.50484683986041,50.7948817371074,36.91353237689027,76.07599844901125,43.85420705699884,34.81969755719271,74.56378441256301,41.13997673516867,38.619620007754946,70.99651027530051,16.09150833656456,62.31097324544397,55.79682047305157,45.36642109344707,51.02753005040714,88.25126017836371,14.424195424583171,73.59441644048081,51.37650252035673,31.640170608763086,72.70259790616518,96.16130283055448
COc1cc(O[C@@H](C)CON)nc2ccccc21,COc1cc(O[C@@H](C)CON)nc2ccccc12,-0.23656227874637054,2.8427085421601426,8,4.0,0.8184788531518309,39.225930082299605,248.282,1.901,5.0,1.0,4.0,0.8184788531518309,1.0,66.6,0.8243496775627136,0.9426292061805726,0.9728686928749084,0.9572380661964417,0.09447705447673797,0.16706010848283767,0.00815315181389451,0.5073511123657226,0.19367116782814264,0.6341404795646668,0.4563185155391693,0.045083311200141904,0.15358869284391402,0.5894523799419403,0.9999885320663452,0.008591535594314336,0.014759376551955939,0.7550036907196045,0.14292620569467546,0.019075240939855576,0.04971252828836441,0.00720077333971858,0.9753936529159546,0.03470444958657026,0.08473122045397759,0.03827784536406398,0.022470397874712944,0.012792789493687451,0.03807910867035389,0.24638663828372956,0.4071392059326172,-4.2715348941935485,73.18095206717354,22.955788072513812,13.752703202386147,-10.570652265406071,2.5177681352322785,0.20253346029343183,63.40019175752491,-1.8637841705005882,8.132818328635825,26.67700659170221,44.24195424583172,59.112058937572705,36.68088406359054,63.803799922450565,91.31446297014347,54.80806514152773,44.20317952694843,95.15316013958899,74.71888328809617,96.31640170608763,97.32454439705312,48.50717332299341,54.47848003101978,27.87902287708414,86.3125242341993,73.01279565723148,64.8313299728577,78.59635517642496,18.30166731291198,60.83753392787902,59.09267157813106,96.4327258627375,43.66033346258239,35.47886777820861,97.3633191159364,79.56572314850717,51.99689802248934,26.405583559519194,56.0294687863513,90.18999612252811,38.1155486622722,40.20938348196976,77.04536642109345,59.364094610314076,36.4870104691741,60.87630864676231,28.15044590926716,58.782473827064756,92.43892981775882,79.06165180302443,55.951919348584724,59.75184179914696,40.82977898410237,49.2051182628926,30.011632415664987,35.09112058937573,71.3067080263668,87.55331523846452
COc1cc(O[C@H](C)CON)nc2ccccc21,COc1cc(O[C@H](C)CON)nc2ccccc12,-0.23656227874637054,2.8427085421601426,8,4.0,0.8184788531518309,39.225930082299605,248.282,1.901,5.0,1.0,4.0,0.8184788531518309,1.0,66.6,0.7947779655456543,0.9363751292228699,0.9680241465568542,0.9495131015777588,0.09828542545437813,0.17108134627342225,0.008574538631364703,0.47670682668685915,0.1694623289629817,0.6572779536247253,0.39931583404541016,0.04108835607767105,0.14278151616454124,0.584391450881958,0.9999863386154175,0.009322173614054918,0.01579753877595067,0.7485998392105102,0.15135019719600679,0.023065521754324435,0.05317268390208483,0.008526254259049893,0.9730889439582825,0.035079347901046276,0.09086617417633533,0.04034393765032292,0.02586600501090288,0.013549922499805689,0.046012507379055025,0.23271542191505432,0.3820992946624756,-4.281073604239697,72.00157977993986,21.608984278299666,13.314683100663009,-10.604671568574867,2.539035510392216,0.1580789388014361,63.147751982209094,-1.8786617766431395,8.113442037668156,26.67700659170221,44.24195424583172,59.112058937572705,36.68088406359054,63.803799922450565,91.31446297014347,54.80806514152773,44.20317952694843,94.64908879410625,73.51686700271424,94.95928654517255,97.01434664598682,49.16634354400931,55.60294687863513,28.460643660333464,84.6839860411012,70.99651027530051,67.89453276463746,76.42497091896084,16.86700271423032,59.05389685924777,58.70492438929818,95.96742923613803,45.83171772004653,37.533927879022876,97.16944552151998,80.49631640170608,57.34780922838309,28.49941837921675,58.58860023264831,89.2206281504459,38.231872818922064,41.799146956184565,77.66576192322606,62.62117099651027,37.06863125242342,63.5129895308259,25.823962776269873,57.42535866614967,92.12873206669252,78.40248158200853,54.55602946878635,58.976347421481194,40.480806514152775,50.83365645599069,29.3136874757658,34.81969755719271,71.15160915083365,87.43699108181465
CCC1=CC(NC(C)C(C)(C)N)=C2C=CC=CC2=N1,CCc1cc(NC(C)C(C)(C)N)c2ccccc2n1,-0.7851648061382999,2.9476650321953564,9,4.0,0.8829429016473546,53.00633394494743,257.381,3.334900000000001,3.0,2.0,4.0,0.8829429016473546,1.0,50.94,0.2798550009727478,0.9895079135894775,0.9389962434768677,0.34791516959667207,0.07470447570085526,0.1914537400007248,0.010245108697563409,0.5203112959861755,0.4216200828552246,0.6752232670783996,0.11259412840008735,0.26176697611808775,0.32154800444841386,0.10681272521615029,0.9999250769615173,0.0019786475459113717,0.006579310679808259,0.20666218996047975,0.03881385773420334,0.019601843878626825,0.05327090807259083,0.0008947324851760641,0.9582219243049621,0.04462790861725807,0.028089245595037938,0.00128522154991515,0.01652262331917882,0.048113755881786346,0.00705188955180347,0.4803275644779205,0.6920116782188416,-4.764842426471202,41.10454339485637,11.068262496416688,123.79215336798771,-9.283361732131016,3.3699845020148955,0.8030510478704173,61.432185834984594,-1.8796177386350443,30.529599040515627,29.197363319115937,66.77006591702211,31.17487398216363,60.85692128732067,63.803799922450565,97.98371461806902,54.80806514152773,31.446297014346644,63.97828615742536,91.31446297014347,86.002326483133,78.1698332687088,44.35827840248158,60.178363706863124,30.244280728964714,87.12679333074836,83.44319503683599,69.91081814656843,57.03761147731679,67.70065917022102,77.78208607987592,21.713842574641333,87.01046917409849,16.634354400930594,17.293524621946492,82.0860798759209,56.45599069406747,52.888716556804965,28.615742535866616,24.4280728964715,82.7452500969368,41.101202016285384,20.589375727025978,26.90965490500194,53.93563396665374,53.7417603722373,32.68708801861187,55.913144629701435,71.6944552151997,63.74563784412563,54.749903063202794,41.799146956184565,96.93679720822024,53.85808452888717,90.11244668476154,38.96859247770454,32.76463745637844,71.15160915083365,99.0306320279178
Cc1cc(N[C@@H](C)C[C@H](C)O)c2cc(F)ccc2n1,Cc1cc(N[C@@H](C)C[C@H](C)O)c2cc(F)ccc2n1,-0.9876181451217473,3.0394183139647595,8,4.0,0.8886488325960696,62.737506311666,262.328,3.2536200000000015,3.0,2.0,4.0,0.8886488325960696,2.0,45.15,0.6588141918182373,0.9257259368896484,0.9684542655944824,0.9318789958953857,0.2878422737121582,0.2900244235992432,0.07013484127819539,0.4281527757644653,0.36838267743587494,0.5693946897983551,0.398200711607933,0.19269451051950454,0.2896957993507385,0.5365076959133148,0.9999792098999023,0.04069691821932793,0.062272032350301744,0.6324232459068299,0.2237507462501526,0.019964450038969517,0.1018272303044796,0.00841603425797075,0.9579140067100524,0.23170262575149536,0.12835000902414323,0.032725568115711215,0.024637999571859838,0.19169971942901612,0.07261894121766091,0.258345627784729,0.7397361040115357,-4.557073153193231,42.81478225907563,12.691682778917363,151.36042350745572,-11.916647034077341,2.3014166905014055,1.9416207980329936,71.70578651053377,-2.135069532896899,51.18100303130691,30.321830166731292,65.72314850717332,31.17487398216363,60.85692128732067,63.803799922450565,98.4102365257852,68.86390073671966,26.67700659170221,90.69406746801086,71.22915858860023,95.03683598293912,96.35517642497092,71.73322993408298,76.69639395114386,59.2865451725475,82.24117875145406,82.04730515703761,57.42535866614967,76.42497091896084,57.46413338503296,75.49437766576192,55.79682047305157,94.06746801085693,81.65955796820474,78.67390461419154,95.424583171772,87.16556804963164,53.470337340054286,56.57231485071733,58.278402481582006,82.66770065917022,63.12524234199302,50.36835982939124,75.06785575804575,61.5742535866615,72.3536254362156,71.0352849941838,30.050407134548273,74.29236138037999,76.50252035672742,56.0294687863513,43.38891043039938,97.82861574253586,28.421868941450175,35.789065529274914,59.01512214036448,45.67661884451338,66.92516479255525,99.76735168670027
Cc1cc(N[C@H](C)C[NH+](C)C)c2cc(F)ccc2n1,Cc1cc(N[C@H](C)C[NH+](C)C)c2cc(F)ccc2n1,-1.2975560313641683,3.6585425469882544,8,4.0,0.8767246838416507,73.50396030444996,262.352,1.6272199999999997,2.0,2.0,4.0,0.8767246838416507,1.0,29.36,0.5671407401561737,0.836940610408783,0.8790518164634704,0.53635293841362,0.008169805957004428,0.17006568759679794,0.0003715893648404744,0.566069233417511,0.3762859538197517,0.5707283675670624,0.2052945986390114,0.11792177557945252,0.011255028750747442,0.34404904693365096,0.9734144449234009,0.021252173557877542,0.03740868382155895,0.1566506192088127,0.026336959563195705,0.01788600776344538,0.07424196638166905,0.00017170399182759867,0.7941915631294251,0.04195320047438145,0.019373110285960136,0.0035447645816020666,0.001646874971629586,0.0066141912364400925,0.003265436238143593,0.4405334711074829,0.7752782583236695,-4.537847577839912,45.19541751472381,31.04519276890834,120.39792278391872,-12.49613997914871,3.130779681998132,0.5059698534358047,48.329539499856,-1.0039343304895394,49.86485622891764,30.360604885614578,40.635905389685924,16.38231872818922,60.85692128732067,63.803799922450565,97.47964327258627,54.80806514152773,14.424195424583171,86.39007367196588,59.67429236138038,67.54556029468786,83.90849166343544,14.230321830166732,55.292749127568825,4.808065141527724,88.98797983714618,82.27995347033735,57.54168282279954,66.26599457153935,42.53586661496704,12.40791004265219,43.23381155486623,34.35440093059325,68.08840635905389,65.37417603722373,78.13105854982551,50.71733229934083,49.980612640558356,42.14811942613416,11.516091508336565,53.547886777820864,40.20938348196976,16.285381930981,40.015509887553314,14.967041488949205,29.3136874757658,23.4587049243893,51.764249709189606,76.73516867002714,77.70453664210935,58.355951919348584,62.582396277626984,96.85924777045366,24.4280728964715,84.10236525785189,34.509499806126406,20.97712291585886,83.44319503683599,99.72857696781698
Cc1cc(N[C@@H](C)C[C@@H](C)O)c2cc(F)ccc2n1,Cc1cc(N[C@@H](C)C[C@@H](C)O)c2cc(F)ccc2n1,-0.9876181451217473,3.0394183139647595,8,4.0,0.8886488325960696,62.737506311666,262.328,3.2536200000000015,3.0,2.0,4.0,0.8886488325960696,2.0,45.15,0.6912869691848755,0.9307782053947449,0.9694866895675659,0.951944625377655,0.3446862280368805,0.2855629280209541,0.0813200019299984,0.47933185696601865,0.4823753088712692,0.5592503368854522,0.5446961402893067,0.18744219094514847,0.3271037429571152,0.545397138595581,0.9999843597412109,0.03830965310335159,0.06026802062988281,0.6756751656532287,0.2631318777799606,0.018705886602401734,0.10189038068056107,0.00798864527605474,0.961166524887085,0.259262689948082,0.1431476131081581,0.036258640512824056,0.027181142196059226,0.21539473831653594,0.06813331320881844,0.28199311196804044,0.7848190426826477,-4.549400384655116,42.79357966870747,13.52973491084693,149.45832562958466,-11.829031255595561,2.298365102847014,1.968609975394473,71.91234385282137,-2.142098925695928,50.83474277603,30.321830166731292,65.72314850717332,31.17487398216363,60.85692128732067,63.803799922450565,98.4102365257852,68.86390073671966,26.67700659170221,91.8573090345095,71.9658782473827,95.424583171772,97.13067080263669,75.76580069794494,76.11477316789453,62.07832493214424,84.7227607599845,85.0329585110508,56.72741372625048,81.7371074059713,56.37844125630089,78.05350911205893,56.33966653741761,95.38580845288871,80.57386583947266,77.82086079875921,96.20007754943776,89.33695230709577,51.4540519581233,56.57231485071733,57.46413338503296,84.0635905389686,64.44358278402481,52.65606824350523,76.42497091896084,63.31911593640946,73.82706475378053,69.87204342768516,33.26870880186119,77.23924001550989,77.16169057774331,56.0294687863513,44.35827840248158,97.78984102365258,28.848390849166343,35.59519193485847,59.441644048080654,46.02559131446297,66.77006591702211,99.76735168670027
Cc1cc(N[C@H](C)C[C@H](C)O)c2cc(F)ccc2n1,Cc1cc(N[C@H](C)C[C@H](C)O)c2cc(F)ccc2n1,-0.9876181451217473,3.0394183139647595,8,4.0,0.8886488325960696,62.737506311666,262.328,3.2536200000000015,3.0,2.0,4.0,0.8886488325960696,2.0,45.15,0.598834776878357,0.9161007881164551,0.9658163785934448,0.8885337352752686,0.2813615813851357,0.2904923439025879,0.07450521755963564,0.37175542712211607,0.30802787393331527,0.5728070676326752,0.3323334246873856,0.20375930219888688,0.2638814955949783,0.5168322324752808,0.9999778509140015,0.038641282543540004,0.06249300017952919,0.5815094411373138,0.20988404303789138,0.020904687605798243,0.10481259003281593,0.009711410943418741,0.9545226335525513,0.2074027955532074,0.13324102237820626,0.029550934210419655,0.025010241381824016,0.1961279258131981,0.07843969911336898,0.23497288525104523,0.6791988015174866,-4.551052031576864,45.28801125466413,14.754194845681786,152.2158313672365,-11.92377002349928,2.287352834966564,2.1059481082738403,73.67336995141245,-2.245173729031456,50.418673387698455,30.321830166731292,65.72314850717332,31.17487398216363,60.85692128732067,63.803799922450565,98.4102365257852,68.86390073671966,26.67700659170221,87.82473827064754,69.98836758433501,94.4552151996898,94.72663823187281,71.07405971306709,76.81271810779371,60.29468786351299,78.94532764637457,78.86777820860799,57.735556417215975,73.59441644048081,59.17022101589763,73.24544397053121,54.78867778208608,93.8348196975572,80.69018999612253,78.75145405195812,94.33889104303994,86.15742535866615,54.51725474990306,57.85188057386584,60.721209771229155,81.50445909267158,61.962000775494374,51.143854207057,73.51686700271424,61.72935246219465,72.6250484683986,72.27607599844902,26.25048468398604,71.15160915083365,77.00659170221016,58.39472663823187,46.335789065529276,97.82861574253586,28.383094222566886,34.858472276076,62.31097324544397,47.92555253974409,65.37417603722373,99.76735168670027
Cc1cc(N[C@H](C)C[C@@H](C)O)c2cc(F)ccc2n1,Cc1cc(N[C@H](C)C[C@@H](C)O)c2cc(F)ccc2n1,-0.9876181451217473,3.0394183139647595,8,4.0,0.8886488325960696,62.737506311666,262.328,3.2536200000000015,3.0,2.0,4.0,0.8886488325960696,2.0,45.15,0.6584368586540222,0.9229682683944702,0.9660432696342468,0.9363894820213318,0.3481142967939377,0.2887997627258301,0.08982447609305381,0.4149296164512634,0.3944206804037094,0.5727411031723022,0.45367252826690674,0.19923101961612702,0.2956738531589508,0.5312770485877991,0.9999845266342163,0.03721661008894443,0.060481445491313936,0.6666994214057922,0.2569833308458328,0.02039075456559658,0.10739077925682068,0.009590859804302455,0.9604835152626038,0.2352800488471985,0.14854979440569877,0.03715278543531895,0.02869161553680897,0.2374628484249115,0.08008084073662758,0.2666518479585648,0.7446581959724426,-4.54264731067501,45.354686655197554,15.891785314012662,150.38558164502615,-11.82704853287233,2.2844518140818386,2.1323475469899256,73.92142484072744,-2.2519362459084737,50.14440230895208,30.321830166731292,65.72314850717332,31.17487398216363,60.85692128732067,63.803799922450565,98.4102365257852,68.86390073671966,26.67700659170221,90.65529274912757,70.91896083753393,94.4552151996898,96.47150058162079,75.8821248545948,76.61884451337728,63.668088406359054,81.426909654905,82.7452500969368,57.735556417215975,78.55758045754169,58.43350135711516,76.03722373012796,55.52539744086855,95.424583171772,79.99224505622334,77.93718495540908,96.0837533927879,88.98797983714618,53.85808452888717,58.782473827064756,60.566110895696006,83.83094222566886,63.35789065529275,53.70298565335401,76.77394338891042,64.4823575029081,75.10663047692904,72.74137262504847,30.825901512214035,74.68010856921288,77.43311360992632,58.47227607599845,47.34393175649477,97.78984102365258,28.88716556804963,34.74214811942613,62.81504459092672,48.27452500969368,65.25785188057387,99.72857696781698
