Smiles,standard_smiles
CN=C1OC2=CC=C(N3C=CC(Cl)C(Cl)=C3)N1N2C=CC=CC#CF,CN=C1OC2=CC=C(N3C=CC(Cl)C(Cl)=C3)N1N2C=CC=CC#CF
OC1=CCN=CCC=NCC=CC=C1CNCl,OC1=CCN=CCC=NCC=CC=C1CNCl
C=CCNC1=NC(CCCC(C)C(CCl)CC=C)=NCNCCON1,C=CCNC1=NC(CCCC(C)C(CCl)CC=C)=NCNCCON1
CC1=CC=C(Cl)C(Cl)C23CNCC(=C=CC2N1)C3,CC1=CC=C(Cl)C(Cl)C23CNCC(=C=CC2N1)C3
Clc1ccc(NC2=NC3=CC4COCCNC(=N2)C34)cc1Cl,Clc1ccc(NC2=NC3=CC4COCCNC(=N2)C34)cc1Cl
OCCNc1nc(NC=CCCCl)nc2ccccc12,OCCNc1nc(NC=CCCCl)nc2ccccc12
C=C=C(Cl)C=CCNOCCN=C=CNC1=NCC(=C=C=CC)C(NCOCC)=N1,C=C=C(Cl)C=CCNOCCN=C=CNC1=NCC(=C=C=CC)C(NCOCC)=N1
CCCCNC1=C2C(Cl)OCCC=CC(=CC=NN)N2Nc2ccccc21,CCCCNC1=C2C(Cl)OCCC=CC(=CC=NN)N2Nc2ccccc21
CC1C(Cl)=CC=C1N1CN=C2C3CC(=CC=CCCC2N1)C(NCO)C=CN3,CC1C(Cl)=CC=C1N1CN=C2C3CC(=CC=CCCC2N1)C(NCO)C=CN3
CCCN1CCC1CNONC=Nc1nccccc2c(Cl)c(Cl)ccc2[nH]1,CCCN1CCC1CNONC=Nc1nccccc2c(Cl)c(Cl)ccc2[nH]1
OCCNC1=NC2C=CC12,OCCNC1=NC2C=CC12
C=CN=CCC=c1cccc2c1=C=COSNCC=C(C(C)CN)C2NCCO,C=CN=CCC=c1cccc2c1=C=COSNCC=C(C(C)CN)C2NCCO
CC=CC=C1CC(NCCO)=NC1c1ccc(CCNC=CN=CCF)c(O)c1,CC=CC=C1CC(NCCO)=NC1c1ccc(CCNC=CN=CCF)c(O)c1
CC(Cl)C=CC=CC1=NCC=CC[C-]COCCNC=N1,CC(Cl)C=CC=CC1=NCC=CC[C-]COCCNC=N1
OC1CNC2=NC(NC=CC=CCl)=NC1C=CC2,OC1CNC2=NC(NC=CC=CCl)=NC1C=CC2
OCCNCCCNC=CN=CC1COCC=C1N=c1[nH]c2cc(Cl)c(Cl)cc2[nH]1,OCCNCCCNC=CN=CC1COCC=C1N=c1[nH]c2cc(Cl)c(Cl)cc2[nH]1
CC1C=CCN(C23C=C2C(NCCO)=NC=N3)C1Cl,CC1C=CCN(C23C=C2C(NCCO)=NC=N3)C1Cl
OCCc1ccc2c(c1)N=C(Nc1ccc(Cl)c(Cl)c1)N=C=[C+]NCO2,OCCc1ccc2c(c1)N=C(Nc1ccc(Cl)c(Cl)c1)N=C=[C+]NCO2
CC(=CCNC=Nc1ccccc1CNCCO)C(C)NC=NN,CC(=CCNC=Nc1ccccc1CNCCO)C(C)NC=NN
OCCNC1c2ccccc2C1NC=CC=CCCl,OCCNC1c2ccccc2C1NC=CC=CCCl
C=C(CCOCC=CCNC=C(Cl)CCl)NC=NC1CC2=C1C(=NCC)CC=CC2,C=C(CCOCC=CCNC=C(Cl)CCl)NC=NC1CC2=C1C(=NCC)CC=CC2
OCCNCc1cc2ccc1N=C1NCC=CC=CN=C=C(C=CCl)C(C=C1Cl)N2,OCCNCc1cc2ccc1N=C1NCC=CC=CN=C=C(C=CCl)C(C=C1Cl)N2
C#CC=CC=COCCC1=NCc2cc(Cl)c(Cl)c(c2)N1,C#CC=CC=COCCC1=NCc2cc(Cl)c(Cl)c(c2)N1
CC=CC=C1C(NCCO)=NC1NCC=C(C)CCl,CC=CC=C1C(NCCO)=NC1NCC=C(C)CCl
CC=BCC=C1CC(NCCO)=NC(Nc2ccc(Cl)cc2)=N1,CC=BCC=C1CC(NCCO)=NC(Nc2ccc(Cl)cc2)=N1
C=C=CC1CN=CNC(NC#CNCCOC)C=C(Cl)C1Cl,C=C=CC1CN=CNC(NC#CNCCOC)C=C(Cl)C1Cl
ClC=Cc1ccc(Cl)cc1,ClC=Cc1ccc(Cl)cc1
NC1=CC(c2nc(CCO)c3ccccc3n2)=CC1Cl,NC1=CC(c2nc(CCO)c3ccccc3n2)=CC1Cl
ClCC(Cl)=CC=CCC=CC=C1CN=C2N=C1NCCO2,ClCC(Cl)=CC=CCC=CC=C1CN=C2N=C1NCCO2
C=CC1COCC(C)=NN2CC(=C(Cl)C(C)C2C)N1,C=CC1COCC(C)=NN2CC(=C(Cl)C(C)C2C)N1
NC1(N2C=C(Cl)C(Cl)=CC2)N=C(CCO)c2ccccc21,NC1(N2C=C(Cl)C(Cl)=CC2)N=C(CCO)c2ccccc21
Cc1cccc2c1C(NC1=C(N)C=PCC(Cl)=C1)N=C2NCO,Cc1cccc2c1C(NC1=C(N)C=PCC(Cl)=C1)N=C2NCO
COCCC(C)=CNC1=C(CCN)C=CC12C=CC=C2,COCCC(C)=CNC1=C(CCN)C=CC12C=CC=C2
NOCCNC1=NC(C=CCCCCCc2cc(Cl)c(Cl)cn2)=NC=C=CC=C1,NOCCNC1=NC(C=CCCCCCc2cc(Cl)c(Cl)cn2)=NC=C=CC=C1
C=CC=C1C[P-]2#CC(Cl)=CC=CNC(CCO)=NC=C12,C=CC=C1C[P-]2#CC(Cl)=CC=CNC(CCO)=NC=C12
ClCC=COCC1C=CC=CCN=CNC1,ClCC=COCC1C=CC=CCN=CNC1
NC1CC=CC=C2CC=CC(=C2NCCONc2ccc(Cl)c(Cl)c2)N=CCCCCCO1,NC1CC=CC=C2CC=CC(=C2NCCONc2ccc(Cl)c(Cl)c2)N=CCCCCCO1
C=CC1=NC(=CC=CCC)C(COC=CCl)=NN1,C=CC1=NC(=CC=CCC)C(COC=CCl)=NN1
C=C(Cl)C(Cl)=CC1=CC(OCCCCCO)N=C(c2ccccc2)NC1,C=C(Cl)C(Cl)=CC1=CC(OCCCCCO)N=C(c2ccccc2)NC1
CCCCN1CCC1CC1NN=C(Nc2ccc(Cl)c(Cl)c2)N=C1NCCO,CCCCN1CCC1CC1NN=C(Nc2ccc(Cl)c(Cl)c2)N=C1NCCO
C=NC=CC1=NCNC(=CC=CCl)C=CC=CC=C(CCN)C1,C=NC=CC1=NCNC(=CC=CCl)C=CC=CC=C(CCN)C1
C=CC(=CC=CNOCCC1C2=CC21)CCl,C=CC(=CC=CNOCCC1C2=CC21)CCl
Oc1nc(NC=CCCl)nc2ccccc12,Oc1nc(NC=CCCl)nc2ccccc12
N=C=C=NC=NC=CCC=CC=C1CC(NC=CC=C(N)CCCl)N=CS1,N=C=C=NC=NC=CCC=CC=C1CC(NC=CC=C(N)CCCl)N=CS1
C#CC(Cl)=CC=CNC=NC1=C=CC=CC1NCO,C#CC(Cl)=CC=CNC=NC1=C=CC=CC1NCO
Clc1ccc(NN2N=C2CCOc2ccccc2)cc1Cl,Clc1ccc(NN2N=C2CCOc2ccccc2)cc1Cl
C=C1C=CCOCCNCC1(N)N=C(CCl)CNC=CN=CCF,C=C1C=CCOCCNCC1(N)N=C(CCl)CNC=CN=CCF
CC1(N2C=C(Cl)C(Cl)=CC2)N=C(NCCO)C2C=CC1=C2,CC1(N2C=C(Cl)C(Cl)=CC2)N=C(NCCO)C2C=CC1=C2
CC(=CN)C(Cl)=CCNC(CN=CCCOCl)=Nc1ccccc1CNCCO,CC(=CN)C(Cl)=CCNC(CN=CCCOCl)=Nc1ccccc1CNCCO
CCN1CC=CN=C1Nc1ccc(Cl)c(Cl)c1,CCN1CC=CN=C1Nc1ccc(Cl)c(Cl)c1
CCC=CC1=NC2=C(O)CNC(=N1)C(C1C=C(Cl)C(Cl)=CN1)C=C2,CCC=CC1=NC2=C(O)CNC(=N1)C(C1C=C(Cl)C(Cl)=CN1)C=C2
NCCCCOC=Cc1ccccc1N=C(N)C=CC=CCNC=CN=C1C=C(Cl)N(Cl)CC1,NCCCCOC=Cc1ccccc1N=C(N)C=CC=CCNC=CN=C1C=C(Cl)N(Cl)CC1
CC=NC=CNCCCC(F)=CC=CNc1nc(NCCO)c2ccccc2n1,CC=NC=CNCCCC(F)=CC=CNc1nc(NCCO)c2ccccc2n1
C=C=CC(Cl)=CCNC1=NC(Cl)CC(NCCO)=N1,C=C=CC(Cl)=CCNC1=NC(Cl)CC(NCCO)=N1
N=C1CC2CC1C1=NC(CC=CC=CN=C=C=CCc3cc(Cl)c(Cl)cc3N1)OCCN2,N=C1CC2CC1C1=NC(CC=CC=CN=C=C=CCc3cc(Cl)c(Cl)cc3N1)OCCN2
ClCCCCCl,ClCCCCCl
Clc1cc2ccc1N=C1CC(=CCOCCN1)N=CSN2,Clc1cc2ccc1N=C1CC(=CCOCCN1)N=CSN2
CCNc1nc(NC=CC=CCCl)nc2ccccc12,CCNc1nc(NC=CC=CCCl)nc2ccccc12
IC=CCNC1C=CC=CC1,IC=CCNC1C=CC=CC1
OCCNCC=CC=CCNc1c#cccc1,OCCNCC=CC=CCNc1c#cccc1
NCPCCNC=CN=CCCON=CC=CC1=C(NCCONc2ccc(Cl)c(Cl)c2)C2=NCCCC2CO1,NCPCCNC=CN=CCCON=CC=CC1=C(NCCONc2ccc(Cl)c(Cl)c2)C2=NCCCC2CO1
ClOCCNc1nc(Nc2cc3cc-3c2)nc2ccccc12,ClOCCNc1nc(Nc2cc3cc-3c2)nc2ccccc12
C=CC=C=C1C=C(Cl)CNC=NC=NC=CCCC1,C=CC=C=C1C=C(Cl)CNC=NC=NC=CCCC1
NC1=C=C(C(=CNCCO)NCC=CCCl)C=C1,NC1=C=C(C(=CNCCO)NCC=CCCl)C=C1
C=CP(O)#CCN=CC1=CC(N)(Cl)C(Cl)=C1,C=CP(O)#CCN=CC1=CC(N)(Cl)C(Cl)=C1
ClC=CC(Cl)OCCC1CCOCC1,ClC=CC(Cl)OCCC1CCOCC1
C=C(Cl)C=C1C=CNC2=NC(=C=CC1C)CC(CO)=N2,C=C(Cl)C=C1C=CNC2=NC(=C=CC1C)CC(CO)=N2
N=C1Cc2ccccc2C(Cl)=CC=CN1,N=C1Cc2ccccc2C(Cl)=CC=CN1
OCCC=NC1C=CC=CC=CCC2NCC=CN2C(=CC=CCCl)N1,OCCC=NC1C=CC=CC=CCC2NCC=CN2C(=CC=CCCl)N1
NC12NCC=C(CCl)C(CCO)(C#CC=CC=CCNCSCCCc3cccc1c3)N2,NC12NCC=C(CCl)C(CCO)(C#CC=CC=CCNCSCCCc3cccc1c3)N2
C=C(Cl)CCCC(Cl)=CC=CNSC=C1C=CC=CNCCO1,C=C(Cl)CCCC(Cl)=CC=CNSC=C1C=CC=CNCCO1
CC(C=CC=CN=CNCCON)c1ccccc1N=CC(C=CCl)=CCCl,CC(C=CC=CN=CNCCON)c1ccccc1N=CC(C=CCl)=CCCl
C=CCOCC(=CN)C(Cl)=CC=CNC1N=C2C(C)CN21,C=CCOCC(=CN)C(Cl)=CC=CNC1N=C2C(C)CN21
OCCC1=NC(Nc2ccc(Cl)c(Br)c2)=NCC=CC=C1,OCCC1=NC(Nc2ccc(Cl)c(Br)c2)=NCC=CC=C1
C=C=C(Cl)C1=CNC2N=CNCC2=CC=CC(CO)=CN1,C=C=C(Cl)C1=CNC2N=CNCC2=CC=CC(CO)=CN1
CC=CC=CNC=NCC(C=CCl)C=CCl,CC=CC=CNC=NCC(C=CCl)C=CCl
C=CC=CC=CN=CC(=CCCl)CC,C=CC=CC=CN=CC(=CCCl)CC
C#CN=CC=CCCC=CC=C,C#CN=CC=CCCC=CC=C
NC12CCOC(Cl)=C(Cl)C=CC=C1C=Nc1ccccc12,NC12CCOC(Cl)=C(Cl)C=CC=C1C=Nc1ccccc12
ClC=CC=C1C=C(Cl)Cc2ccccc2N=COCCCCNC=C=NSN1,ClC=CC=C1C=C(Cl)Cc2ccccc2N=COCCCCNC=C=NSN1
OCCC1=NC(Nc2ccc(Cl)cc2)=CC=CC=C(Cl)C1,OCCC1=NC(Nc2ccc(Cl)cc2)=CC=CC=C(Cl)C1
C=C1C2CN=C(CC=C(C#CCl)C(Cl)=C2Cl)N1NCCOC,C=C1C2CN=C(CC=C(C#CCl)C(Cl)=C2Cl)N1NCCOC
CN=C(NCCO)C1C=CC(Cl)=C1N=CNc1ccc(Cl)cc1,CN=C(NCCO)C1C=CC(Cl)=C1N=CNc1ccc(Cl)cc1
CC=NCC1=NCNC(CC)=C(CCl)C(=N)C=C=CC=CC=CCC=C1,CC=NCC1=NCNC(CC)=C(CCl)C(=N)C=C=CC=CC=CCC=C1
CC=CN=CN=C(CCCCNCC)NCCO,CC=CN=CN=C(CCCCNCC)NCCO
C=C1C(N)=CC=CC(C)C=C(OCC)c2ccncc2NCN=C1NCCO,C=C1C(N)=CC=CC(C)C=C(OCC)c2ccncc2NCN=C1NCCO
C=CC=CC(O)C1=CCNC(N=C(C)Cl)=C(CCOCCCl)N1,C=CC=CC(O)C1=CCNC(N=C(C)Cl)=C(CCOCCCl)N1
OCCNC1=NC2=NCC1C=CCNC=C=CC=CN2,OCCNC1=NC2=NCC1C=CCNC=C=CC=CN2
C=NC1=CCN(C2=NC(C=CCCCO)CO2)C=C1Cl,C=NC1=CCN(C2=NC(C=CCCCO)CO2)C=C1Cl
ClC1CC=CCN1C=NC1=CC=CC1,ClC1CC=CCN1C=NC1=CC=CC1
Nc1ccc(NC2=Nc3ccccc3C2NCCO)cc1Cl,Nc1ccc(NC2=Nc3ccccc3C2NCCO)cc1Cl
Nc1cc(NC2=C(CCOc3ccccc3)N2)ccc1Cl,Nc1cc(NC2=C(CCOc3ccccc3)N2)ccc1Cl
Clc1ccc(NOCCNC2=NC(C=C3C#CCC=C3)=CCCCC=CN=C2)cc1Cl,Clc1ccc(NOCCNC2=NC(C=C3C#CCC=C3)=CCCCC=CN=C2)cc1Cl
CC(N)(C=CC(CCO)=NC1=C=CC=C1)CCl,CC(N)(C=CC(CCO)=NC1=C=CC=C1)CCl
CC1NC(=NC2=CC=CCC23OCC3COCCNCCO)NC=CC=C1Cl,CC1NC(=NC2=CC=CCC23OCC3COCCNCCO)NC=CC=C1Cl
NC=CC=CC=CCNC=NC=CC=CC#CC=CC=CC#CF,NC=CC=CC=CCNC=NC=CC=CC#CC=CC=CC#CF
C#CC=CC=CC=CC=CNCC=CC,C#CC=CC=CC=CC=CNCC=CC
NC1=C2CC(C=C1)C(NC=CC=CCCl)OCCN2,NC1=C2CC(C=C1)C(NC=CC=CCCl)OCCN2
CC(N)CC(Cl)=CCNC1=Nc2cccc1c2,CC(N)CC(Cl)=CCNC1=Nc2cccc1c2
CC12Nc3ccccc3C(CCO)=NC[SH]1NC=CC=C2Cl,CC12Nc3ccccc3C(CCO)=NC[SH]1NC=CC=C2Cl
C#CC=CCCNCCC=CC=CN=CNC,C#CC=CCCNCCC=CC=CN=CNC
CC(=CC=CNc1nc(CO)c2c(n1)=C=CC=2)C(N)=CCl,CC(=CC=CNc1nc(CO)c2c(n1)=C=CC=2)C(N)=CCl
CC=C(N=C(N=CCCC#N)Nc1ccc(Cl)c(Cl)c1)C1=COCCN=C=NN=CCCC=NC=CC=CCOCCN1,CC=C(N=C(N=CCCC#N)Nc1ccc(Cl)c(Cl)c1)C1=COCCN=C=NN=CCCC=NC=CC=CCOCCN1
CC(CNC=CN=CCF)OCCC=NC=CC=CCCNC1NN(CCO)Cc2ccccc21,CC(CNC=CN=CCF)OCCC=NC=CC=CCCNC1NN(CCO)Cc2ccccc21
NC1=C(N2C=C(Cl)C(Cl)=CC2)C1C=CC=CC#CF,NC1=C(N2C=C(Cl)C(Cl)=CC2)C1C=CC=CC#CF
CCCCCCC1C2=C(c3cccc(Cl)c3)CN=CC(=N2)N=CNCC1CNC=CN=CCOO,CCCCCCC1C2=C(c3cccc(Cl)c3)CN=CC(=N2)N=CNCC1CNC=CN=CCOO
Clc1ccc(NC2=Nc3ccccc3CCC[O+]ON2)cc1Cl,Clc1ccc(NC2=Nc3ccccc3CCC[O+]ON2)cc1Cl
ClCN=CC1CCN1CCCC(Cl)=CCC1=Nc2ccccc2NCCON1,ClCN=CC1CCN1CCCC(Cl)=CCC1=Nc2ccccc2NCCON1
C=NC=CC=CC(C)=CC=CN1C2C=CC(CO)=C(Cl)C1N=CN2,C=NC=CC=CC(C)=CC=CN1C2C=CC(CO)=C(Cl)C1N=CN2
NOCC#CC=CC=CCc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12,NOCC#CC=CC=CCc1nc(Nc2ccc(Cl)c(Cl)c2)nc2ccccc12
CCCCCCNCC=C1N=C(Nc2ccc(Cl)c(Cl)c2)N=C(NCCO)[O+]1C,CCCCCCNCC=C1N=C(Nc2ccc(Cl)c(Cl)c2)N=C(NCCO)[O+]1C
CC=C1C(C)OC=CC=CN=CC(Cl)=Nc2ccccc2C1NCCO,CC=C1C(C)OC=CC=CN=CC(Cl)=Nc2ccccc2C1NCCO
C=C(Cl)C(Cl)=CCONc1nc(NC#[P+]C)c2ccccc2n1,C=C(Cl)C(Cl)=CCONc1nc(NC#[P+]C)c2ccccc2n1
CC1=C(O)CNCCC(SNCC=C(Cl)C(Cl)NCCOCN)=C=C1,CC1=C(O)CNCCC(SNCC=C(Cl)C(Cl)NCCOCN)=C=C1
OCCNC1C(Cl)=CCN(F)c2nc1c1ccccc1n2,OCCNC1C(Cl)=CCN(F)c2nc1c1ccccc1n2
[P-]C1NCCC=CCOCCCC=C(Cl)C(Cl)=CCNCNOCCN1,[P-]C1NCCC=CCOCCCC=C(Cl)C(Cl)=CCNCNOCCN1
CNOCC1=NC(CC=C(Cl)CCl)=NC2C=CC12N,CNOCC1=NC(CC=C(Cl)CCl)=NC2C=CC12N
C=C(C=C(Cl)C#CN=CC=CC(Cl)=NC=C=C=CCC=CC)Nc1nc(NCCO)c2ccccc2n1,C=C(C=C(Cl)C#CN=CC=CC(Cl)=NC=C=C=CCC=CC)Nc1nc(NCCO)c2ccccc2n1
C#CC=C(C=C)C=CC=CNC=CN=C,C#CC=C(C=C)C=CC=CNC=CN=C
Clc1ccc(NC2=C=CC=CC2)cc1Cl,Clc1ccc(NC2=C=CC=CC2)cc1Cl
C#CC(Cl)=CCC1=NCC(=CCCC)C(NCCO)=N1,C#CC(Cl)=CCC1=NCC(=CCCC)C(NCCO)=N1
CC=CCOC=CC=CC#CCC=NC=CC=CCC1(N)C=CN=CCCONCCON1CCl,CC=CCOC=CC=CC#CCC=NC=CC=CCC1(N)C=CN=CCCONCCON1CCl
NCC=C(Cl)C=CCNCC1=[P-]C=CCC1NCO,NCC=C(Cl)C=CCNCC1=[P-]C=CCC1NCO
CCCC(=NC(CN)CNCCO)Nc1ccc(Cl)c(Cl)c1,CCCC(=NC(CN)CNCCO)Nc1ccc(Cl)c(Cl)c1
C=C(Cl)C(Cl)=CCC1=C2COCCC(=NC(=N)CC=C1)CCC=C=CCO2,C=C(Cl)C(Cl)=CCC1=C2COCCC(=NC(=N)CC=C1)CCC=C=CCO2
C1=CCCOCC=NC=C1,C1=CCCOCC=NC=C1
C#CCC(CC#N)N=CNCC=C(C)C(Cl)=COCC,C#CCC(CC#N)N=CNCC=C(C)C(Cl)=COCC
CCN=CCC=NC=CC1CC(NCCO)=C(N2C=C(N)C(Cl)=CC2)N1,CCN=CCC=NC=CC1CC(NCCO)=C(N2C=C(N)C(Cl)=CC2)N1
CC=CC=COCCN=C=CCC(=CNCC)CCON,CC=CC=COCCN=C=CCC(=CNCC)CCON
C=CCCNCCCC=CC1CN=C(NCC=C(N)C=CCCl)N=C1CCOC,C=CCCNCCCC=CC1CN=C(NCC=C(N)C=CCCl)N=C1CCOC
C=C(Cl)CCCCC1C=C=CC(Cl)=C1,C=C(Cl)CCCCC1C=C=CC(Cl)=C1
CC(=CCC1=CC=CC=COCNC=N1)CCCl,CC(=CCC1=CC=CC=COCNC=N1)CCCl
OCCNC1C(C=CC=C(Cl)CCl)=Nc2ccccc21,OCCNC1C(C=CC=C(Cl)CCl)=Nc2ccccc21
C#CC(=CCC1=NC2=CC=CCC(=N1)NCOC2)CCOCC=NCl,C#CC(=CCC1=NC2=CC=CCC(=N1)NCOC2)CCOCC=NCl
FCC=C(Cl)C1=CC1,FCC=C(Cl)C1=CC1
CCNCCC=CON1C(Nc2ccc(Cl)c(Cl)c2)=Nc2ccccc2C1NCCO,CCNCCC=CON1C(Nc2ccc(Cl)c(Cl)c2)=Nc2ccccc2C1NCCO
[O-]CCNCCO,[O-]CCNCCO
COCNC1=NC2=CC=C(Cl)CC(=CC=C1)N2,COCNC1=NC2=CC=C(Cl)CC(=CC=C1)N2
CC=CC1CC(NCCO)=NC(N2CC=C(Cl)C(C)C2C)=N1,CC=CC1CC(NCCO)=NC(N2CC=C(Cl)C(C)C2C)=N1
C#CC=CC1N=C(NCC=CC=CN=C=CC=CC=C)N=C(NCCO)C1=CC,C#CC=CC1N=C(NCC=CC=CN=C=CC=CC=C)N=C(NCCO)C1=CC
C#CC=CC=CC=NC=CNC(C)=CC=CNc1nc(NCCO)c2ccccc2n1,C#CC=CC=CC=NC=CNC(C)=CC=CNc1nc(NCCO)c2ccccc2n1
NC1=CCN(C2=C=C3C(O)=CC3C2CC=CC=CN=CNCCO)C=C1Cl,NC1=CCN(C2=C=C3C(O)=CC3C2CC=CC=CN=CNCCO)C=C1Cl
OCCNc1nc(C(CCl)OCCN=C=CN=CCC=COCCCOCCl)nc2ccccc12,OCCNc1nc(C(CCl)OCCN=C=CN=CCC=COCCCOCCl)nc2ccccc12
CC(C#N)C(Cl)=CC=CNCOCCOCCl,CC(C#N)C(Cl)=CC=CNCOCCOCCl
CCC(CC=CC1CN=CNC(Cl)C=CC=CO1)=NN,CCC(CC=CC1CN=CNC(Cl)C=CC=CO1)=NN
OCCNC1=NCNCC=CC(Cl)=CC1CC=CC1=CC=C=C=CN1,OCCNC1=NCNCC=CC(Cl)=CC1CC=CC1=CC=C=C=CN1
ClCC=CC=CNC(=NC1C=C1)OCCl,ClCC=CC=CNC(=NC1C=C1)OCCl
NC=CC=CC=COCCNCC1C=CO1,NC=CC=CC=COCCNCC1C=CO1
OCCNc1nc(CNCCCC=Cc2ccc(Cl)c(Cl)c2)nc2ccccc12,OCCNc1nc(CNCCCC=Cc2ccc(Cl)c(Cl)c2)nc2ccccc12
NC1C(Cl)=CC=CNC2=NC3C=CCOCC(=CSCCC21)NCC3,NC1C(Cl)=CC=CNC2=NC3C=CCOCC(=CSCCC21)NCC3
CC(=CC=CCl)CON1C=C(NCCO)c2ccccc2N1,CC(=CC=CCl)CON1C=C(NCCO)c2ccccc2N1
CC1=CCOCCNc2nc(nc3ccccc23)C1C,CC1=CCOCCNc2nc(nc3ccccc23)C1C
CC=CCC1=NC(CC=CCCl)=NCC1=CC#CF,CC=CCC1=NC(CC=CCCl)=NCC1=CC#CF
CCC1CN=C(NC=CC=C(C)C(C)Cl)N=C1NCCO,CCC1CN=C(NC=CC=C(C)C(C)Cl)N=C1NCCO
ClC1=CCC=COCCC=NC=CC(=Nc2ccccc2)NCC=C1Cl,ClC1=CCC=COCCC=NC=CC(=Nc2ccccc2)NCC=C1Cl
NC(=Nc1ccccc1NCCO)Nc1ccc(Cl)c(Cl)c1,NC(=Nc1ccccc1NCCO)Nc1ccc(Cl)c(Cl)c1
C=C1C=C1COCl,C=C1C=C1COCl
OCCNC1=NN(c2ccccc2)C=NC=C=CC=C1,OCCNC1=NN(c2ccccc2)C=NC=C=CC=C1
OCCNC1=C2C=C=CC=C1Nc1ccc(cc1Cl)N2,OCCNC1=C2C=C=CC=C1Nc1ccc(cc1Cl)N2
Cc1nc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12,Cc1nc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12
N#CCCC#CC=CC=CN=CN1N=C2CC=C1C=C2Cl,N#CCCC#CC=CC=CN=CN1N=C2CC=C1C=C2Cl
NOCNc1nc(=CC=C(Cl)CCl)c2cccc1c2,NOCNc1nc(=CC=C(Cl)CCl)c2cccc1c2
C=NC=CC=CCCOC#CC,C=NC=CC=CCCOC#CC
CC1=CC=CCC(C2NC=CC=C(N)C2(C)Cl)N1,CC1=CC=CCC(C2NC=CC=C(N)C2(C)Cl)N1
NCCC=C1CC2=NCN1C=C(Cl)C(Cl)=CC=COCC2,NCCC=C1CC2=NCN1C=C(Cl)C(Cl)=CC=COCC2
NOCNC1c2cccc(c2)C1N1C=C(Cl)C(N)=CC1,NOCNC1c2cccc(c2)C1N1C=C(Cl)C(N)=CC1
C=CC=C1COC(NC(Cl)C(Cl)=CCN=C)=N1,C=CC=C1COC(NC(Cl)C(Cl)=CCN=C)=N1
OCCNC1C2=CCC23C=CN=C1NC=CC=C3Cl,OCCNC1C2=CCC23C=CN=C1NC=CC=C3Cl
CC(=CC=CC#COCCl)CCl,CC(=CC=CC#COCCl)CCl
NOCCNC1=NC(c2ccc(Cl)c(Cl)c2)=NC=CC=C=C1,NOCCNC1=NC(c2ccc(Cl)c(Cl)c2)=NC=CC=C=C1
CCCC1=CC=CCC=C(Cl)C=CCN=CCNC2CC(NCCO)C#CC=CC=CCC(=N2)N1,CCCC1=CC=CCC=C(Cl)C=CCN=CCNC2CC(NCCO)C#CC=CC=CCC(=N2)N1
NC=CC1N=C(C=CC=CCl)N=C(CO)CO1,NC=CC1N=C(C=CC=CCl)N=C(CO)CO1
CC=C(Cl)C(Cl)=CNC=NC1C=CC=CCNCCO1,CC=C(Cl)C(Cl)=CNC=NC1C=CC=CCNCCO1
CC=C[C-]C=C1CC(NCCO)=NC(N2C=C(Cl)C(Cl)=CC2)=N1,CC=C[C-]C=C1CC(NCCO)=NC(N2C=C(Cl)C(Cl)=CC2)=N1
OCCNC1=NC2C=CC=C=C1Nc1c2ccc(Cl)c1Cl,OCCNC1=NC2C=CC=C=C1Nc1c2ccc(Cl)c1Cl
CCNC1=NCN2CC1C=CC2Nc1ccc(Cl)c(Cl)c1,CCNC1=NCN2CC1C=CC2Nc1ccc(Cl)c(Cl)c1
CC=C(Cl)CCC=NC=C=NC(Cl)=CC1N=C(NCCO)C2=CC=CCC2N1,CC=C(Cl)CCC=NC=C=NC(Cl)=CC1N=C(NCCO)C2=CC=CCC2N1
CNCCCCCC=CCC=CCCN=C(C=NC#CCl)N=CNCCO,CNCCCCCC=CCC=CCCN=C(C=NC#CCl)N=CNCCO
C=CNCC1CC(Cl)=CC=C2NC(=Nc3ccccc3)C(Cl)=C1N=C2NCCO,C=CNCC1CC(Cl)=CC=C2NC(=Nc3ccccc3)C(Cl)=C1N=C2NCCO
C=CC=CCCC(C#N)=NC(=NC=C[S-]#CC)Nc1ccc(Cl)c(Cl)c1,C=CC=CCCC(C#N)=NC(=NC=C[S-]#CC)Nc1ccc(Cl)c(Cl)c1
ClC=CC1=CC=C(Cl)c2nc(nc3ccccc23)CNCCC=CN1,ClC=CC1=CC=C(Cl)c2nc(nc3ccccc23)CNCCC=CN1
C=C(Cl)C1=CC#CCCCC=NNC=CCOCCNCC2=NC(C=CC1)C(C)=CO2,C=C(Cl)C1=CC#CCCCC=NNC=CCOCCNCC2=NC(C=CC1)C(C)=CO2
OCCN1C=NC2=NCC=CC=C1C=C(Cl)C(Cl)=CC2,OCCN1C=NC2=NCC=CC=C1C=C(Cl)C(Cl)=CC2
C=CC=C1C=C[S-]=C(Nc2ccc(Cl)c(Cl)c2)NOCCN1,C=CC=C1C=C[S-]=C(Nc2ccc(Cl)c(Cl)c2)NOCCN1
OCCC1CN=C=CN=CCC=NC(Cl)NCN2CC1C2CN1C=CC(Cl)=CC1,OCCC1CN=C=CN=CCC=NC(Cl)NCN2CC1C2CN1C=CC(Cl)=CC1
