drug_id,matched_broad_id,matched_pert_iname,matched_moa,match_score,second_score,margin,above_threshold
c5b400b1f,BRD-K23228615-001-02-8,GDC-0980,"mTOR inhibitor, PI3K inhibitor",0.5277663109872822,0.47843220057266284,0.04933411041461938,True
c5b47d91c,BRD-K02404261-001-16-7,caffeine,"adenosine receptor antagonist, phosphodiesterase inhibitor",0.39235449689612617,0.3247585707477271,0.06759592614839904,False
c5b589b1c,BRD-K97472745-001-01-8,gestrinone,progesterone receptor antagonist,0.3255694404973763,0.3117110560263406,0.013858384471035712,False
c5d69a751,BRD-K50631926-001-02-3,PIK-294,PI3K inhibitor,0.33060554852555446,0.30761864849614434,0.022986900029410118,False
c5dae49f8,BRD-K51324732-001-01-0,meglitinide,potassium channel blocker,0.4946825412447165,0.4402644946673995,0.054418046577317025,False
c5dc03149,BRD-K95053546-001-02-7,tempol,free radical scavenger,0.32951910599932144,0.3213764188496587,0.008142687149662764,False
c5de6866e,BRD-K53397409-001-12-3,benzoic-acid,food preservative,0.3818556803335737,0.3444650415352612,0.0373906387983125,False
c5e163af1,BRD-K42221274-003-07-7,NNC-711,GABA uptake inhibitor,0.37109432055566816,0.25945639875152393,0.11163792180414422,False
c5f51d7e8,BRD-K71059170-001-11-6,cefixime,bacterial cell wall synthesis inhibitor,0.3797100444517029,0.3731033567875096,0.0066066876641933114,False
c5fd7c65d,BRD-K83636919-001-04-8,entacapone,catechol O methyltransferase inhibitor,0.3091342094376317,0.3038574047227201,0.005276804714911598,False
c5ffd58ca,BRD-K05395900-322-05-4,nicotine,acetylcholine receptor agonist,0.35041158147995405,0.3493076644499771,0.0011039170299769752,False
c60e35d05,BRD-K89665618-003-02-5,1-deoxymannojirimycin,alpha mannosidase inhibitor,0.29575490350626216,0.280793108152874,0.014961795353388152,False
c63785df5,BRD-K64994968-001-32-5,progesterone,progesterone receptor agonist,0.33843271057453356,0.3327618341393204,0.005670876435213135,False
c638b8757,BRD-K36016295-001-04-5,KU-60019,ATM kinase inhibitor,0.3134280179929911,0.28853043722386285,0.024897580769128236,False
c63a7ee15,BRD-K27335680-001-10-0,rhein,,0.35961913908724374,0.3286158931073069,0.031003245979936866,False
c64e87268,BRD-A48015106-004-08-9,8-hydroxy-DPAT,serotonin receptor agonist,0.3699485111691871,0.33484543479462686,0.03510307637456023,False
c653b6f11,BRD-K89210380-001-13-7,biotin,vitamin B,0.3569108392517222,0.3494682804877542,0.007442558763967988,False
c66c843e3,BRD-K15834839-001-02-3,lobendazole,anthelmintic agent,0.284622203601763,0.2730344677889325,0.011587735812830513,False
c68c3e784,BRD-A44448661-001-04-8,pentobarbital,"barbiturate antiepileptic, GABA receptor modulator",0.3268274600635202,0.3088129181268933,0.018014541936626882,False
c698c8260,BRD-A83802939-304-04-2,dexamethasone-sodium-phosphate,glucocorticoid receptor agonist,0.4935620993208164,0.40364727507107956,0.08991482424973685,False
c699542af,BRD-K45401373-001-22-5,betulinic-acid,"apoptosis stimulant, NFkB pathway inhibitor",0.32378826996449916,0.3018275792840301,0.021960690680469075,False
c6b490579,BRD-K77396579-300-01-0,NVP-DPP728,dipeptidyl peptidase inhibitor,0.349575654002442,0.33868265370044415,0.010893000301997857,False
c6b4eab57,BRD-K55305701-001-01-2,SC-144,P glycoprotein inhibitor,0.4568281140097604,0.4504298000418023,0.006398313967958147,False
c6b500c21,BRD-K21867462-001-02-9,GSK2816126,histone lysine methyltransferase inhibitor,0.3887719660301387,0.3167430705499018,0.07202889548023689,False
c6bdaddc2,BRD-K68395654-001-03-1,EVP4593,NFkB pathway inhibitor,0.45583868365769153,0.4421185975164674,0.013720086141224108,False
c6c9d3b03,BRD-K30649484-003-13-7,mafenide,carbonic anhydrase inhibitor,0.3771678553384302,0.3612562079299249,0.015911647408505314,False
c6cc9175b,BRD-K45216060-001-10-0,mequinol,,0.3214788347150552,0.27576266960035445,0.045716165114700724,False
c6e681fa2,BRD-K61443650-236-13-1,thiomersal,other antibiotic,0.38735513708684266,0.376336331277027,0.01101880580981568,False
c70861396,BRD-K82562631-236-04-6,tolmetin,cyclooxygenase inhibitor,0.3327949434679917,0.283675699813696,0.04911924365429571,False
c70a353c8,BRD-A31095847-001-02-3,mozavaptan,vasopressin receptor antagonist,0.4737139017493736,0.3900607057928187,0.0836531959565549,False
c70de2656,BRD-K78113049-001-16-2,enoxacin,topoisomerase inhibitor,0.3530433717161562,0.2833231831098831,0.0697201886062731,False
c720fdd23,BRD-K45152786-001-08-4,merbarone,topoisomerase inhibitor,0.3488762378806245,0.3385266778969885,0.010349559983636014,False
c7304d3bd,BRD-K68336408-001-10-9,tyrphostin-AG-1478,EGFR inhibitor,0.5685289380535883,0.539577167688167,0.028951770365421292,True
c77f2e928,BRD-K67537649-001-04-5,PQ-401,IGF-1 inhibitor,0.31492620349302464,0.2921155469376259,0.02281065655539871,False
c78ce570e,BRD-K06858286-001-01-3,cabazitaxel,microtubule inhibitor,0.6581299905971377,0.6580333112676078,9.667932952994729e-05,True
c7a4a3b38,BRD-K89056082-001-07-7,chlorocresol,ryanodine receptor activator,0.3761491858106486,0.365623826497381,0.01052535931326759,False
c7b437f52,BRD-K99475619-001-01-2,genz-644282,topoisomerase inhibitor,0.42149673787994835,0.4141869049559662,0.007309832923982129,False
c7cc905d6,BRD-K98203492-003-04-1,GSK-J4,histone lysine demethylase inhibitor,0.3281155235406502,0.325933672984573,0.002181850556077225,False
c7d8e90cc,BRD-K41869275-001-02-8,2-phenylmelatonin,melatonin receptor agonist,0.34895837391210927,0.33267391700891485,0.01628445690319441,False
c7e535136,BRD-A00147595-001-01-5,balaglitazone,"insulin sensitizer, PPAR receptor partial agonist",0.3207273960640603,0.30580316572142,0.014924230342640288,False
c7ecff8b4,BRD-K39987650-001-24-1,bisacodyl,laxative,0.4026232695240225,0.3659397776617173,0.036683491862305184,False
c862a0e7a,BRD-K52075715-001-06-7,oxibendazole,tubulin polymerization inhibitor,0.6131283335875194,0.5884113546725555,0.02471697891496394,True
c8631d45b,BRD-K78086729-001-02-7,GW-788388,ALK tyrosine kinase receptor inhibitor,0.3436550413894795,0.320368592240538,0.023286449148941513,False
c8682a165,BRD-K50891186-001-04-4,GR-103691,dopamine receptor antagonist,0.364100864610594,0.320187576469341,0.043913288141253004,False
c8763b2d3,BRD-K25991633-001-01-9,BMS-649,retinoid receptor agonist,0.3083271349197222,0.3019795254360534,0.0063476094836688035,False
c89f8f935,BRD-K85751432-001-03-3,refametinib,MEK inhibitor,0.6604127616342131,0.555872219344819,0.10454054228939413,True
c8b90e88e,BRD-K54314721-001-10-2,zolmitriptan,serotonin receptor agonist,0.41031363592754955,0.324641597816827,0.08567203811072255,False
c8bc897d7,BRD-K00152668-001-01-5,adarotene,retinoid receptor agonist,0.37140493811210484,0.36760239202715805,0.0038025460849467896,False
c8c93f65b,BRD-K09635314-001-03-4,m-3M3FBS,,0.3378635649502853,0.3362154506960737,0.0016481142542115745,False
c8ce35de9,BRD-K63874012-001-02-9,thioperamide,histamine receptor antagonist,0.38822129592739835,0.3283090697056918,0.059912226221706555,False
c8e93bf90,BRD-K28492574-001-01-6,piconol,,0.388079798095691,0.36043686984505446,0.027642928250636523,False
c8f4266c8,BRD-K62456038-003-07-1,PD-128907,dopamine receptor agonist,0.3218767985234043,0.3048244032047902,0.017052395318614078,False
c91486e82,BRD-K28595280-001-04-5,meglumine,excipient,0.40855335341460114,0.27854581807820894,0.1300075353363922,False
c91c80a5e,BRD-K74195153-050-12-1,irsogladine,phosphodiesterase inhibitor,0.31532519120952834,0.2935799061585051,0.021745285051023244,False
c92ab961c,BRD-K22193694-001-13-6,dioxybenzone,topical sunscreen agent,0.3470691033157904,0.3277343007178685,0.019334802597921863,False
c94a3e7f7,BRD-K18673820-001-15-5,folic-acid,folate receptor ligand,0.34392059924595014,0.33811791952968473,0.005802679716265413,False
c957f6ac7,BRD-K93632104-001-17-2,salicylic-acid,cyclooxygenase inhibitor,0.33866006338288,0.30310569031427353,0.03555437306860648,False
c958249ef,BRD-A53951045-004-01-6,butylscopolamine-bromide,cholinergic receptor antagonist,0.4060114656562913,0.3225302874290757,0.08348117822721562,False
c95a5ea9c,BRD-A72212290-300-01-4,eprazinone,mucolytic agent,0.31217275379731996,0.2568197032662269,0.05535305053109307,False
c95ce9c16,BRD-K89053832-001-01-0,VLX600,ubiquitin C-terminal hydrolase inhibitor,0.5149069686328466,0.49107563520087855,0.023831333431968027,True
c95e712bb,BRD-K49962337-001-01-1,baicalin,beta glucuronidase inhibitor,0.3066011672317734,0.27881254124665483,0.027788625985118554,False
c96f93956,BRD-K77008974-001-03-2,WYE-354,mTOR inhibitor,0.5421638017320285,0.5081946480050052,0.03396915372702325,True
c9733b113,BRD-K71467466-001-02-3,KPT-185,exportin antagonist,0.34474441953730683,0.3178820074873315,0.02686241204997536,False
c9798b7d8,BRD-K49313711-001-05-4,ribitol,,0.3257826186225249,0.32034165000157533,0.00544096862094956,False
c98950cfd,BRD-K21548250-003-19-1,moracizine,sodium channel blocker,0.46688994203859135,0.3301691851002573,0.13672075693833408,False
c9a4e1d37,BRD-K74765201-001-16-7,tomelukast,leukotriene receptor antagonist,0.3386897840149577,0.3101361688531667,0.028553615161791,False
c9bc74fb3,BRD-K66097663-001-01-8,TMC-353121,RSV fusion inhibitor,0.3318844442955174,0.3116403438090533,0.02024410048646408,False
c9c489767,BRD-K42205652-001-02-7,"MNS-(3,4-Methylenedioxy-nitrostyrene)","src inhibitor, syk inhibitor",0.369888445036561,0.3591324927708122,0.01075595226574877,False
ca6b662f5,BRD-K49840922-001-05-1,etofylline-clofibrate,platelet aggregation inhibitor,0.315246842720501,0.31457190702315985,0.0006749356973411724,False
ca8282d6b,BRD-K36016295-001-04-5,KU-60019,ATM kinase inhibitor,0.29146299491886546,0.2732357457606298,0.018227249158235648,False
ca8387b14,BRD-K65678996-001-05-5,nefiracetam,"acetylcholine receptor agonist, benzodiazepine receptor agonist",0.3225099183903304,0.28170668184772263,0.04080323654260776,False
ca8854531,BRD-K49215523-001-04-2,GSK2636771,PI3K inhibitor,0.35512277803380904,0.2967642827100931,0.05835849532371595,False
cacb2b860,BRD-K15834839-001-02-3,lobendazole,anthelmintic agent,0.39681926913252946,0.3315738103769758,0.06524545875555365,False
cad539762,BRD-M02075109-001-01-1,chromanol-(+/-),potassium channel blocker,0.3034497281030115,0.2942570790476272,0.009192649055384305,False
cafd478f9,BRD-K50859149-001-19-5,sulfafurazole,bacterial antifolate,0.3239260983486636,0.3131583441414651,0.010767754207198499,False
cb01ff9d8,BRD-K74363950-004-01-0,aclidinium,acetylcholine receptor antagonist,0.2950936703544611,0.2830621754981049,0.012031494856356184,False
cb2c25132,BRD-K94436377-001-10-2,diosmin,"aryl hydrocarbon receptor agonist, capillary stabilizing agent",0.3842492170330895,0.38235481530038035,0.0018944017327091611,False
cb462e5c6,BRD-K35169477-001-01-9,taranabant,cannabinoid receptor inverse agonist,0.31415136104295693,0.30683299080288756,0.007318370240069372,False
cb6fd5cd9,BRD-K97417064-001-02-4,acedapsone,,0.3563012480714311,0.32034605850870596,0.03595518956272514,False
cbbb2153d,BRD-A43999749-004-04-1,homatropine-methylbromide,acetylcholine receptor antagonist,0.31528922181931607,0.2829380229318812,0.03235119888743487,False
cbc278c8c,BRD-K44665581-001-01-8,bromosporine,bromodomain inhibitor,0.44248399312330655,0.4375921231608254,0.0048918699624811435,False
cbd1e5bae,BRD-A53539450-004-01-7,neo-gilurytmal,,0.3549620038790018,0.3126789439417578,0.04228305993724396,False
cbdf6b874,BRD-A50311610-300-10-4,meclizine,constitutive androstane receptor (CAR) agonist,0.36360393893145043,0.326469083067798,0.03713485586365245,False
cbe28733a,BRD-K38852836-001-02-1,ganetespib,HSP inhibitor,0.478324842538536,0.4648805305687692,0.013444311969766809,False
cbea1c11f,BRD-K57169635-001-04-5,dacomitinib,EGFR inhibitor,0.38672471757022187,0.3665125997057729,0.020212117864448986,False
cbf00dd7c,BRD-K68103045-001-02-9,CGS-20625,"benzodiazepine receptor agonist, GABA benzodiazepine site receptor partial agonist",0.4118647294397926,0.3527209040225147,0.05914382541727786,False
cbf191cb2,BRD-A53576514-048-14-3,orphenadrine,acetylcholine receptor antagonist,0.29832109842553906,0.29136373767777607,0.006957360747762986,False
cbfaff9d1,BRD-K73589491-001-11-2,nizatidine,histamine receptor antagonist,0.3383687126979769,0.31579222638740534,0.022576486310571575,False
cc10617ca,BRD-K74514084-001-03-9,pazopanib,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor",0.5906386195862657,0.5485740988745745,0.0420645207116912,True
cc1288d5a,BRD-K87202646-061-04-9,pasiniazid,cyclooxygenase inhibitor,0.31789655275890777,0.3026714002761786,0.015225152482729154,False
cc2115976,BRD-K89634775-001-09-9,allylthiourea,nitrification inhibitor,0.2759651959140055,0.25655719078062894,0.019408005133376538,False
cc305f73c,BRD-K17513304-001-01-9,firategrast,integrin antagonist,0.4346816793896325,0.39219726094101204,0.04248441844862044,False
cc4768974,BRD-K33732501-004-01-0,methylnaltrexone,opioid receptor antagonist,0.35956719787020397,0.3398120797160416,0.019755118154162365,False
cc702cc19,BRD-K43860855-065-11-9,iobenguane,antineoplastic agent,0.270774688147842,0.26846723795442007,0.002307450193421934,False
cc74a8af6,BRD-A98299281-050-09-6,"hydroxytacrine-maleate-(r,s)",cholinesterase inhibitor,0.4205594823740187,0.3933484543298352,0.027211028044183516,False
cc88e1e3c,BRD-K62562723-003-02-7,SR-2640,leukotriene receptor antagonist,0.40217358707961326,0.36425426183634046,0.037919325243272795,False
cc96b78f2,BRD-K85751432-001-03-3,refametinib,MEK inhibitor,0.6236624599160224,0.5603939546662451,0.06326850524977734,True
ccad8d70f,BRD-K65877271-001-01-8,halobetasol-propionate,glucocorticoid receptor agonist,0.452931499695706,0.40673572166183447,0.04619577803387154,False
ccb72441a,BRD-K92848252-001-01-9,diminazene-aceturate,angiotensin converting enzyme activator,0.33521165846163903,0.3095333660674854,0.025678292394153646,False
ccf6fadc3,BRD-K90027355-001-19-0,spironolactone,mineralocorticoid receptor antagonist,0.33995554663429617,0.32936414409817083,0.010591402536125338,False
cd0f9a06b,BRD-K96714749-001-01-0,isobutamben,local anesthetic,0.32629652231388234,0.29599516358782446,0.03030135872605788,False
cd15932d2,BRD-K78666826-003-01-6,procaterol,adrenergic receptor agonist,0.3798847879885597,0.3586057214152621,0.02127906657329759,False
cd4f7ec46,BRD-K18619710-001-14-4,digoxigenin,steroid,0.35317677845064505,0.35154348399216084,0.0016332944584842024,False
cd5323b1a,BRD-K36740062-001-06-6,GSK1070916,Aurora kinase inhibitor,0.3744701070488816,0.3552297709340734,0.019240336114808243,False
cd6dd7a29,BRD-A90695733-001-07-4,manidipine,calcium channel blocker,0.31803194428550174,0.3064834606513511,0.01154848363415062,False
cd7f6bf39,BRD-K50938287-036-13-8,sumatriptan,serotonin receptor agonist,0.31848405322478823,0.28013909605441484,0.038344957170373395,False
cd9464ede,BRD-K61585876-001-01-0,3-carboxy-4-hydroxyphenylglycine-(S),glutamate receptor antagonist,0.4154388197059167,0.373410366459214,0.04202845324670268,False
cd9644989,BRD-A26384407-001-25-1,chlorthalidone,carbonic anhydrase inhibitor,0.29357788534345697,0.26951319727654144,0.02406468806691553,False
cdae2ebbf,BRD-A46393198-003-16-6,tetramisole,immunostimulant,0.32522389295058834,0.2997639261511497,0.025459966799438627,False
cdbfcb1ea,BRD-K09090523-001-02-1,firocoxib,cyclooxygenase inhibitor,0.3623280643829433,0.34378693871673643,0.01854112566620686,False
cdee6b7bf,BRD-K36889451-001-01-1,tetramethylthiuram-monosulfide,,0.28965178230942945,0.2894933515061951,0.0001584308032343551,False
ce15db37f,BRD-A50764878-003-02-8,MDL-73005EF,serotonin receptor antagonist,0.3683623827039485,0.3500782296148503,0.0182841530890982,False
ce1c48ead,BRD-K75506300-001-01-6,NPS-2143,calcium receptor antagonist,0.34831600233581217,0.34679317039953605,0.0015228319362761145,False
ce1dd3f87,BRD-K31495718-001-01-1,AZD7687,diacylglycerol O acyltransferase inhibitor,0.43755617378218853,0.3215445377437265,0.11601163603846204,False
ce2775e0a,BRD-K17702546-001-03-2,PD-168393,EGFR inhibitor,0.6171067314477345,0.5570654822097004,0.06004124923803411,True
ce292c1df,BRD-K85503079-001-02-8,perospirone,"dopamine receptor antagonist, serotonin receptor antagonist",0.35352886097136743,0.3224551019909457,0.03107375898042175,False
ce48189e0,BRD-K96188950-001-16-9,caffeic-acid-phenethyl-ester,HIV integrase inhibitor,0.3564419392408486,0.3268444648642638,0.02959747437658483,False
ce6b7dd05,BRD-K15502390-001-20-9,nevirapine,non-nucleoside reverse transcriptase inhibitor,0.3641933535705119,0.29743008174683483,0.06676327182367708,False
ce7077c0d,BRD-K52075715-001-06-7,oxibendazole,tubulin polymerization inhibitor,0.6849365698472583,0.6750463877955755,0.009890182051682794,True
cea7a3fe4,BRD-A10523515-001-07-9,GSK429286A,rho associated kinase inhibitor,0.32477966704566447,0.3098138602199624,0.014965806825702088,False
cebb37606,BRD-K38580127-003-15-4,serotonin,growth factor receptor activator,0.3737549395736305,0.30824586960863803,0.06550906996499245,False
cedb6c4a8,BRD-K68395654-001-03-1,EVP4593,NFkB pathway inhibitor,0.5973824648076982,0.5328394559482873,0.06454300885941089,True
cedcfd30a,BRD-K60341624-001-02-2,GSK1292263,glucose dependent insulinotropic receptor agonist,0.3507107028398177,0.31603110648423854,0.034679596355579156,False
cedde2a6c,BRD-K68408467-065-01-8,proflavine-hemisulfate,topical anesthetic,0.38047729321875184,0.37398500138402524,0.0064922918347266045,False
cee0b4f24,BRD-K36927236-001-32-6,glyburide,"ATP channel blocker, insulin secretagogue, sulfonylurea",0.36276454328507424,0.33241965042829524,0.030344892856778993,False
ceee35da6,BRD-A68631409-001-05-4,evodiamine,"ATPase inhibitor, TRPV agonist",0.6061161852433447,0.5771946945879318,0.02892149065541283,True
cef9e7a3f,BRD-K01683783-001-02-6,TAK-901,Aurora kinase inhibitor,0.632876996660377,0.5133319143685698,0.11954508229180716,True
cf071c439,BRD-K36386086-001-01-1,dolutegravir,HIV integrase inhibitor,0.3974134738955812,0.36262069974979866,0.034792774145782523,False
cf08e0bf8,BRD-K86687746-001-01-3,R306465,HDAC inhibitor,0.3694676274456795,0.36586772645934357,0.0035999009863359466,False
cf21bab1b,BRD-K16484091-001-01-1,metocurine,acetylcholine receptor antagonist,0.41159407506739576,0.38214635695084775,0.029447718116548005,False
cf21e6ee0,BRD-K00337317-001-06-6,NU-7441,DNA dependent protein kinase inhibitor,0.3521431750274032,0.30775542862190025,0.04438774640550297,False
cf3449dda,BRD-K78096648-001-05-7,oxiperomide,dopamine receptor antagonist,0.3988295898309134,0.35924242288868413,0.039587166942229246,False
cf4523b7d,BRD-K68395654-001-03-1,EVP4593,NFkB pathway inhibitor,0.49742513789252274,0.44019044854041284,0.0572346893521099,False
cf505fa7f,BRD-K68408467-065-01-8,proflavine-hemisulfate,topical anesthetic,0.4578943174854581,0.31714875157036815,0.14074556591508997,False
cf5db49f4,BRD-K95926480-003-03-6,SRT1720,SIRT activator,0.34977726455501873,0.3058803144423454,0.043896950112673305,False
cfbbea3fc,BRD-K58114536-001-01-6,rasagiline,monoamine oxidase inhibitor,0.4263900334240729,0.3121168358107414,0.11427319761333149,False
cfdaeed8e,BRD-K59045783-001-01-1,faropenem-medoxomil,lactamase inhibitor,0.46665145450093665,0.35140767832964764,0.115243776171289,False
d00e6f13d,BRD-K58049875-001-04-7,thiostrepton,"FOXM1 inhibitor, protein synthesis inhibitor",0.49619531006261275,0.48428494207355677,0.011910367989055981,False
d00f93480,BRD-K64931368-003-01-4,aminocaproic-acid,plasminogen activator inhibitor,0.348767198138338,0.3329127958606071,0.015854402277730884,False
d01936d7e,BRD-K66465025-001-05-1,ACPC,glutamate receptor antagonist,0.3586193418075366,0.34503920122150367,0.013580140586032907,False
d032e3d51,BRD-A66116161-001-02-3,AM-1241,cannabinoid receptor agonist,0.3608551013783372,0.28360252638541117,0.07725257499292604,False
d068b0638,BRD-K17026858-001-01-2,pibenzimol,DNA inhibitor,0.37379249028992617,0.341554756097748,0.03223773419217818,False
d074c17a3,BRD-K02407574-001-09-7,parbendazole,tubulin polymerization inhibitor,0.5954934903604489,0.5553675215609009,0.040125968799547995,True
d08af5d4b,BRD-K02407574-001-09-7,parbendazole,tubulin polymerization inhibitor,0.6713051185444121,0.6531389687635089,0.01816614978090325,True
d0c38f6ff,BRD-K67217586-001-08-0,fenthion,cholinesterase inhibitor,0.3547145450536176,0.3016130733448978,0.053101471708719816,False
d0d0d9885,BRD-K85402309-389-03-2,dovitinib,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor",0.5080452105388469,0.4571408915526543,0.050904318986192576,True
d118db62e,BRD-K37111771-300-02-6,trientine,chelating agent,0.3378478702114739,0.30009311305904385,0.03775475715243004,False
d12d3ac65,BRD-K63343048-001-12-2,orlistat,lipase inhibitor,0.32962317177412254,0.2974903209828272,0.03213285079129535,False
d144a991c,BRD-K13495773-001-11-4,creatinine,,0.3445347709387938,0.33492323409998476,0.009611536838809054,False
d14919a0e,BRD-K41170226-001-13-8,deoxycholic-acid,"biliverdin reductase A activator, G protein-coupled receptor agonist",0.3396129027412781,0.3220785385805338,0.017534364160744276,False
d149a15f5,BRD-A46876182-003-02-8,levobunolol-(+/-),adrenergic receptor antagonist,0.2997804175233679,0.2995661906294984,0.000214226893869518,False
d14b6b651,BRD-K31928526-001-02-1,barasertib,Aurora kinase inhibitor,0.44261899640065244,0.4245516217538259,0.01806737464682656,False
d1681e2ff,BRD-K77908580-001-09-6,entinostat,HDAC inhibitor,0.3712274498071627,0.33904654445020865,0.03218090535695406,False
d18459f4f,BRD-K82746043-001-15-1,navitoclax,BCL inhibitor,0.4045821809384281,0.33527874979536404,0.06930343114306409,False
d1b47f29d,BRD-K05804044-001-06-0,AZ-628,RAF inhibitor,0.6424376115603083,0.5579560008901081,0.08448161067020021,True
d1cfb9885,BRD-K77396579-300-01-0,NVP-DPP728,dipeptidyl peptidase inhibitor,0.3624318651831534,0.30456216010382964,0.05786970507932376,False
d1d4140f4,BRD-K41278234-001-03-0,CUDC-101,EGFR inhibitor,0.3239617868671837,0.3104909196608028,0.01347086720638091,False
d1f551f68,BRD-K54838207-001-02-0,fudosteine,mucolytic agent,0.3963568489781692,0.28177451820300736,0.11458233077516183,False
d201bb3e9,BRD-K84564571-001-02-4,telatinib,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor",0.5607257681145974,0.46006727759299215,0.10065849052160525,True
d214f8a07,BRD-K21913543-001-02-4,fluorescein,,0.3361189026231901,0.3310820363623112,0.005036866260878903,False
d216cfda8,BRD-K59574735-001-11-8,ubenimex,leukotriene synthesis inhibitor,0.3381946980433744,0.31575785083771585,0.022436847205658528,False
d219a0018,BRD-K38684403-001-05-4,roxithromycin,bacterial 50S ribosomal subunit inhibitor,0.3140412581871872,0.2785034614042948,0.03553779678289237,False
d22b4e6d9,BRD-A92872453-001-01-8,N-acetylmannosamine,,0.3737053801584491,0.36865534364258795,0.005050036515861167,False
d234a611d,BRD-K10065684-001-07-4,dantron,laxative,0.35405393467679597,0.34482150985201043,0.009232424824785535,False
d246eb521,BRD-K13356952-001-25-1,methazolamide,carbonic anhydrase inhibitor,0.31322933195193436,0.2765817162715028,0.03664761568043157,False
d289bdd81,BRD-K90333595-003-21-4,phentolamine,adrenergic receptor antagonist,0.3620802882052973,0.3345413722613755,0.027538915943921827,False
d2991f386,BRD-A40084411-003-07-7,CGP-12177,adrenergic receptor agonist,0.41638093527647346,0.36533867508360385,0.051042260192869615,False
d2a147729,BRD-K75911534-001-01-6,SU014813,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor",0.3726628776734165,0.3296327411456796,0.043030136527736906,False
d2bfb8458,BRD-K32247306-001-29-4,primidone,GABA receptor antagonist,0.3460345440301861,0.3235878262299579,0.022446717800228166,False
d2c1d1a42,BRD-A76672327-003-02-0,clindamycin-palmitate,bacterial 50S ribosomal subunit inhibitor,0.3545957595296956,0.29800289544113645,0.056592864088559125,False
d2d29e48f,BRD-K24616672-003-20-1,procaine,HMGCR inhibitor,0.3846669714398881,0.37181048014495177,0.012856491294936323,False
d2d7e1eab,BRD-K78666826-003-01-6,procaterol,adrenergic receptor agonist,0.33853858836381734,0.33527159552366703,0.0032669928401503068,False
d2e554fc3,BRD-K58299615-001-03-5,Ro-90-7501,,0.376950258553319,0.33237888989226555,0.044571368661053434,False
d2f784c39,BRD-K47639036-003-06-6,flavoxate,acetylcholine receptor antagonist,0.3180704320205576,0.2871311383950545,0.030939293625503128,False
d30573f2e,BRD-K68395654-001-03-1,EVP4593,NFkB pathway inhibitor,0.5078794305052619,0.49703183651444605,0.010847593990815807,True
d30fd5273,BRD-K66911501-003-01-2,MK-3207,calcitonin antagonist,0.2991964759899663,0.2897108818919719,0.009485594097994376,False
d32045b5e,BRD-K95957366-001-02-6,isaxonine,nerve growth factor agonist,0.38087324224371266,0.3046081760684949,0.07626506617521778,False
d3228fdfc,BRD-K42095107-001-17-1,daidzein,estrogen receptor agonist,0.33658398959862884,0.33235850660241834,0.004225482996210506,False
d33ee31a4,BRD-A74391928-051-01-3,ibutilide,potassium channel blocker,0.4092801207423513,0.3648149503803804,0.044465170361970896,False
d36e6ad3b,BRD-K28595280-001-04-5,meglumine,excipient,0.32094912075555077,0.315440857436322,0.005508263319228768,False
d379daa8f,BRD-K81957469-001-01-0,semagacestat,gamma secretase inhibitor,0.3423144486590632,0.31452255026549736,0.027791898393565828,False
d389fc759,BRD-K72029282-001-22-0,probucol,atherogenesis inhibitor,0.33232003405895105,0.31162418671948233,0.02069584733946872,False
d38a2d3ef,BRD-K60690191-001-03-3,MPEP,glutamate receptor antagonist,0.3555373125724827,0.3514052296476987,0.0041320829247840085,False
d390fef44,BRD-K51207550-001-23-0,ethionamide,mycolic synthesis inhibitor,0.40446729724505187,0.3951351326760443,0.009332164569007595,False
d3a86129b,BRD-K36756879-003-08-7,ethaverine,calcium channel blocker,0.35831304047898455,0.32828744904239127,0.03002559143659328,False
d3ae504c0,BRD-K35169477-001-01-9,taranabant,cannabinoid receptor inverse agonist,0.33905410607130565,0.3194682442520045,0.019585861819301165,False
d3b0064d0,BRD-K10575656-034-01-0,MRS3777,adenosine receptor antagonist,0.32771416209055854,0.32543612786647963,0.0022780342240789064,False
d3c63fdfb,BRD-K45503887-001-01-1,delivert,angiotensin receptor agonist,0.2928437963837313,0.2710556844895208,0.021788111894210538,False
d3cc51fba,BRD-K98157055-001-10-9,SIB-1757,glutamate receptor antagonist,0.36040392743762745,0.34920908458996486,0.01119484284766259,False
d3d4e6fda,BRD-K64866502-001-03-9,CYC116,Aurora kinase inhibitor,0.509840422108202,0.46700582481439096,0.04283459729381106,True
d3f33169a,BRD-K51751936-001-09-1,alfadolone-acetate,benzodiazepine receptor agonist,0.35421008274433263,0.33269219887569346,0.021517883868639176,False
d3f9718f3,BRD-K61691541-001-01-1,PF-03084014,gamma secretase inhibitor,0.27349967848399365,0.2640466619035878,0.00945301658040587,False
d3ff26fc7,BRD-K69253806-001-02-0,hexestrol,synthetic estrogen,0.3103615148725131,0.30389967486983105,0.006461840002682073,False
d401a4bc4,BRD-K54187111-001-09-2,dichlorisone-acetate,,0.34703676675071793,0.34421673269388103,0.0028200340568368953,False
d4108f538,BRD-K32830106-003-20-4,guanfacine,adrenergic receptor agonist,0.5184495536874211,0.49083492337042867,0.027614630316992406,True
