drug_id,matched_sig_id,matched_cell_id,matched_pert_id,matched_pert_iname,match_score,second_score,margin,above_threshold
ccb72441a,BRAF001_A375_6H:BRD-K67578145-001-05-5:2.5,A375,BRD-K67578145,GDC-0879,0.15469204282249727,0.15270870751611776,0.001983335306379508,False
ccf6fadc3,CPC016_MCF7_24H:BRD-K17868609-001-02-7:10,MCF7,BRD-K17868609,BRL-54443,0.18299504195962077,0.18101040748315342,0.0019846344764673507,False
cd0f9a06b,DOS023_VCAP_24H:BRD-K46661156-001-01-0:5.16,VCAP,BRD-K46661156,BRD-K46661156,0.14736432208219774,0.1350124407854539,0.012351881296743833,False
cd15932d2,CPC020_MCF7_6H:BRD-K40151202-001-01-2:10,MCF7,BRD-K40151202,BRD-K40151202,0.16098375177007412,0.16039410940006354,0.0005896423700105791,False
cd4f7ec46,DOS022_VCAP_6H:BRD-K15525634-004-02-8:5.02,VCAP,BRD-K15525634,BRD-K15525634,0.1515684112278508,0.14924111159622935,0.0023272996316214545,False
cd5323b1a,DOSBIO001_PC3_24H:BRD-K19677752:10.0343,PC3,BRD-K19677752,BRD-K19677752,0.20000008448118947,0.17420182935380768,0.02579825512738179,False
cd6dd7a29,DOSBIO002_MCF7_24H:BRD-K78018080:10.0075,MCF7,BRD-K78018080,BRD-K78018080,0.16763715407067512,0.1550424462390968,0.012594707831578317,False
cd7f6bf39,DOS005_VCAP_6H:BRD-K63947305-001-01-1:5,VCAP,BRD-K63947305,BRD-K63947305,0.15897763371371654,0.14466644077654622,0.014311192937170314,False
cd9464ede,CPC015_NPC_24H:BRD-K79131256-001-08-8:10,NPC,BRD-K79131256,albendazole,0.14678535932876693,0.14624779267799123,0.0005375666507757004,False
cd9644989,LJP001_HS578T_6H:BRD-K00337317-001-02-5:2,HS578T,BRD-K00337317,NU-7441,0.16591715350044722,0.16083953259636785,0.005077620904079372,False
cdae2ebbf,DOS055_A549_24H:BRD-K12961950-001-01-2:5,A549,BRD-K12961950,BRD-K12961950,0.1891510146957908,0.18345253357616953,0.005698481119621263,False
cdbfcb1ea,RAD001_MCF7_24H:BRD-K24844714-001-06-2:0.1235,MCF7,BRD-K24844714,fluorouracil,0.1442061703935164,0.1400857612220631,0.004120409171453315,False
cdee6b7bf,LJP002_MCF7_24H:BRD-K42728290-001-02-6:0.4,MCF7,BRD-K42728290,NVP-BGJ398,0.15441940249778513,0.15399143140862437,0.0004279710891607613,False
ce15db37f,DOS031_MCF7_24H:BRD-A75409952:10,MCF7,BRD-A75409952,wortmannin,0.17484550526047637,0.17194799580051623,0.002897509459960146,False
ce1c48ead,DOS044_A375_24H:BRD-K98195492-001-02-7:4.99,A375,BRD-K98195492,BRD-K98195492,0.1542886662073235,0.14932678299551572,0.004961883211807794,False
ce1dd3f87,NMH002_NEU_6H:BRD-K75181824-001-04-9:10,NEU,BRD-K75181824,acetyl-geranygeranyl-cysteine,0.1671190804169959,0.1556363802174455,0.011482700199550416,False
ce2775e0a,DOS056_A375_24H:BRD-K57181059-001-01-3:5,A375,BRD-K57181059,BRD-K57181059,0.18654123160707303,0.1695475428731542,0.01699368873391882,False
ce292c1df,CPC013_A375_6H:BRD-K55991774-001-01-1:10,A375,BRD-K55991774,BAS-09104376,0.15453190078914775,0.14841295307771712,0.006118947711430622,False
ce48189e0,CPC013_NPC_24H:BRD-K74606027-001-01-7:10,NPC,BRD-K74606027,BRD-K74606027,0.14466342896450973,0.14426328703275457,0.00040014193175516577,False
ce6b7dd05,CPC013_ASC_24H:BRD-K99616396-316-01-2:10,ASC,BRD-K99616396,motesanib,0.15816078968783523,0.14599233712965282,0.012168452558182413,False
ce7077c0d,CPC014_PHH_24H:BRD-K79437791-001-03-2:10,PHH,BRD-K79437791,acetyl-farnesyl-cysteine,0.16720795196686714,0.1573996034597248,0.009808348507142323,False
cea7a3fe4,CPC008_MCF7_6H:BRD-K81592585-001-05-5:10,MCF7,BRD-K81592585,DM-55-3,0.15680906366045225,0.1551504389762044,0.0016586246842478503,False
cebb37606,CPC006_THP1_6H:BRD-A76279427-001-01-9:10,THP1,BRD-A76279427,myriocin,0.16518728989526632,0.14306457231345693,0.022122717581809392,False
cedb6c4a8,DOS034_PC3_24H:BRD-K28649955-001-01-0:5.13,PC3,BRD-K28649955,BRD-K28649955,0.15208151177208148,0.1435870217655553,0.00849449000652619,False
cedcfd30a,DOS009_VCAP_24H:BRD-K26857129-001-01-2:5,VCAP,BRD-K26857129,BRD-K26857129,0.15552647083195306,0.1506667018396743,0.0048597689922787735,False
cedde2a6c,CPC006_A549_6H:BRD-A31107743-001-01-3:0.09,A549,BRD-A31107743,brefeldin-a,0.1461856730582214,0.14199121943554896,0.004194453622672428,False
cee0b4f24,CPC001_HCC515_6H:BRD-K12120659-305-01-4:10,HCC515,BRD-K12120659,GR-144053,0.17845046319843003,0.1564849905277734,0.021965472670656627,False
ceee35da6,CPC015_MCF7_6H:BRD-K93645900-001-04-8:10,MCF7,BRD-K93645900,tadalafil,0.1512791670205293,0.14632635967119456,0.004952807349334731,False
cef9e7a3f,CPC010_PC3_24H:BRD-K71879957-001-02-5:10,PC3,BRD-K71879957,BRD-K71879957,0.16960786260049726,0.16408843149341434,0.005519431107082917,False
cf071c439,RAD001_HCC515_6H:BRD-K73947551-001-02-8:10,HCC515,BRD-K73947551,amifostine,0.15750838343194878,0.15554616245761269,0.0019622209743360985,False
cf08e0bf8,DOS042_A549_24H:BRD-K02125996-001-01-2:5.01,A549,BRD-K02125996,BRD-K02125996,0.1753766978423214,0.1633540098283852,0.012022688013936217,False
cf21bab1b,DOS031_MCF7_24H:BRD-K49738502-001-01-4:5,MCF7,BRD-K49738502,BRD-K49738502,0.1468884105760159,0.14583218799982256,0.0010562225761933386,False
cf21e6ee0,HOG001_MCF7_24H:BRD-A75409952-001-01-6:0.3704,MCF7,BRD-A75409952,wortmannin,0.16106271754429874,0.15980060679624986,0.0012621107480488836,False
cf3449dda,LJP002_BT20_6H:BRD-K25340465-001-03-8:10,BT20,BRD-K25340465,OSI-930,0.1806299724080319,0.17468056630158985,0.005949406106442068,False
cf4523b7d,DOS055_A375_24H:BRD-K67454499-001-01-0:5,A375,BRD-K67454499,BRD-K67454499,0.14422660085051106,0.14348490276422332,0.0007416980862877398,False
cf505fa7f,DOS041_A549_24H:BRD-K29711801-001-01-3:5.04,A549,BRD-K29711801,BRD-K29711801,0.18348800911160046,0.1731600128427099,0.010327996268890555,False
cf5db49f4,DOS043_A549_24H:BRD-K69649444-001-02-7:5.11,A549,BRD-K69649444,BRD-K69649444,0.164600457787115,0.16001570226583411,0.0045847555212808755,False
cfbbea3fc,CPC018_HEPG2_6H:BRD-K01663662-003-03-8:10,HEPG2,BRD-K01663662,diphenidol,0.15577935033111773,0.15552673011841348,0.00025262021270425206,False
cfdaeed8e,CPC006_A549_24H:BRD-K90735586-001-07-4:10,A549,BRD-K90735586,BRD-K90735586,0.15102934529839507,0.14387481900053517,0.007154526297859898,False
d00e6f13d,CPD003_PC3_6H:BRD-K80396088-001-08-8:10,PC3,BRD-K80396088,gliquidone,0.14488040499443075,0.14299391738592845,0.0018864876085022964,False
d00f93480,DOS041_A549_24H:BRD-K39151337-001-01-3:5,A549,BRD-K39151337,BRD-K39151337,0.14192899122166655,0.1408675152425847,0.0010614759790818495,False
d01936d7e,CPC014_HT29_6H:BRD-K93331255-001-01-2:10,HT29,BRD-K93331255,lypressin,0.17800995598802427,0.17589100558143964,0.0021189504065846354,False
d032e3d51,DOS058_A375_24H:BRD-K52913754-001-01-2:5,A375,BRD-K52913754,BRD-K52913754,0.16270143623670996,0.14491486624516528,0.017786569991544682,False
d068b0638,DOS034_MCF7_24H:BRD-K17401882-001-01-7:5,MCF7,BRD-K17401882,BRD-K17401882,0.1671040221905389,0.15625429936325708,0.010849722827281832,False
d074c17a3,DOS043_A375_24H:BRD-K42595694-001-01-3:5.02,A375,BRD-K42595694,BRD-K42595694,0.15061528678457187,0.1451374636616602,0.005477823122911674,False
d08af5d4b,DOS032_HT29_24H:BRD-K06589444-001-01-3:4.99,HT29,BRD-K06589444,BRD-K06589444,0.14799971081079943,0.14399389559969575,0.004005815211103686,False
d0c38f6ff,PCLB002_A549_24H:BRD-A74907996:0.04,A549,BRD-A74907996,equol,0.16260471808320615,0.15046196815571597,0.012142749927490176,False
d0d0d9885,CPC006_NCIH508_6H:BRD-K82135108-001-01-9:10,NCIH508,BRD-K82135108,elesclomol,0.1603446882135177,0.16007280240784366,0.000271885805674027,False
d118db62e,CPC018_A375_6H:BRD-K31542390-001-01-5:10,A375,BRD-K31542390,mycophenolic-acid,0.15384030163896273,0.15294328506594432,0.000897016573018411,False
d12d3ac65,DOS052_A375_24H:BRD-K33562246-001-01-7:5.13,A375,BRD-K33562246,BRD-K33562246,0.15985079096178245,0.15564975562790928,0.004201035333873171,False
d144a991c,CPC006_OV7_6H:BRD-K91623615-001-01-9:10,OV7,BRD-K91623615,ABT-751,0.1619323118689553,0.15858773796364123,0.0033445739053140633,False
d14919a0e,DOS008_VCAP_24H:BRD-K34692511-001-01-9:5,VCAP,BRD-K34692511,BRD-K34692511,0.17420172169010167,0.16852252223696934,0.005679199453132333,False
d149a15f5,DOS052_A375_24H:BRD-K83980681-001-02-0:5,A375,BRD-K83980681,BRD-K83980681,0.18095801027594344,0.1613257928962602,0.019632217379683237,False
d14b6b651,CPC005_A375_24H:BRD-K44084986-001-02-1:10,A375,BRD-K44084986,Y-27632,0.15138982489994868,0.14273672843256097,0.008653096467387711,False
d1681e2ff,CPD002_PC3_24H:BRD-K64052750-001-07-6:10,PC3,BRD-K64052750,gefitinib,0.1699191643180448,0.1611790470225623,0.008740117295482491,False
d18459f4f,NMH002_NEU_24H:BRD-K12184916-001-08-9:10,NEU,BRD-K12184916,NVP-BEZ235,0.1492928373535376,0.1444857888925151,0.004807048461022506,False
d1b47f29d,DOSBIO001_NPC_24H:BRD-K86522396:9.6567,NPC,BRD-K86522396,BRD-K86522396,0.1596750430995636,0.15020449576759232,0.00947054733197128,False
d1cfb9885,ERG014_PC3_6H:BRD-K12360898-001-01-2:10.0706,PC3,BRD-K12360898,BRD-K12360898,0.1471666112124511,0.14580321944115346,0.0013633917712976285,False
d1d4140f4,CPC007_A549_6H:BRD-K53011428-001-06-9:10,A549,BRD-K53011428,BRD-K53011428,0.159803172253414,0.15322674586521268,0.0065764263882013285,False
d1f551f68,CPC009_A549_24H:BRD-K25094947-019-01-5:10,A549,BRD-K25094947,BRD-K25094947,0.16868641187559383,0.16172098374189928,0.006965428133694551,False
d201bb3e9,CPC002_HCC515_24H:BRD-K10843433-001-12-8:10,HCC515,BRD-K10843433,phenylbutazone,0.1561683390369406,0.1416471676672495,0.01452117136969111,False
d214f8a07,CPC008_A375_24H:BRD-A83255679-001-09-8:10,A375,BRD-A83255679,BRD-A83255679,0.15263429406010037,0.14800645481699296,0.004627839243107418,False
d216cfda8,MUC.CP002_MCF7_24H:BRD-A57382968-001-15-9:3.3333,MCF7,BRD-A57382968,piroxicam,0.16017045573707417,0.15795467110919287,0.002215784627881301,False
d219a0018,LJP001_BT20_24H:BRD-K58772419-001-04-7:0.08,BT20,BRD-K58772419,AZD-6482,0.19414559974716628,0.15533076885675748,0.0388148308904088,False
d22b4e6d9,CPC006_A375_24H:BRD-K19216856-001-02-7:88.8,A375,BRD-K19216856,epigallocatechin,0.15246158233564458,0.1518220311457072,0.0006395511899373874,False
d234a611d,DOS047_PC3_24H:BRD-K55875111-001-01-8:5,PC3,BRD-K55875111,BRD-K55875111,0.17650144064053866,0.15405497232508095,0.022446468315457713,False
d246eb521,DOS047_A375_24H:BRD-K43703651-001-01-3:5.01,A375,BRD-K43703651,BRD-K43703651,0.14265779914772794,0.13991472989212445,0.0027430692556034975,False
d289bdd81,DOS042_A549_24H:BRD-K31556224-001-01-7:5.05,A549,BRD-K31556224,BRD-K31556224,0.1642808910246717,0.16231495886425,0.0019659321604217073,False
d2991f386,CPC011_A549_6H:BRD-K97158071-001-14-0:10,A549,BRD-K97158071,droperidol,0.16003149647060738,0.15092754729206964,0.00910394917853774,False
d2a147729,DOS055_A375_24H:BRD-K34607017-001-01-6:5,A375,BRD-K34607017,BRD-K34607017,0.16623732228144808,0.16523549091781242,0.001001831363635658,False
d2bfb8458,CPC016_NPC_24H:BRD-K68190965-001-01-4:10,NPC,BRD-K68190965,GR-46611,0.1633101034292773,0.15993046216915904,0.003379641260118249,False
d2c1d1a42,CPC014_A375_6H:BRD-K99749624-001-01-3:10,A375,BRD-K99749624,linifanib,0.15438731352932322,0.14361510810457248,0.010772205424750741,False
d2d29e48f,DOS005_VCAP_24H:BRD-K57371454-001-01-1:5.01,VCAP,BRD-K57371454,BRD-K57371454,0.17610829707735348,0.1731630815692879,0.0029452155080655906,False
d2d7e1eab,CPC014_A375_6H:BRD-K82206012-001-01-3:10,A375,BRD-K82206012,BRD-K82206012,0.16604333814679517,0.16146790931941438,0.004575428827380795,False
d2e554fc3,CPC006_SKMEL1_6H:BRD-A25004090-001-03-5:4.8,SKMEL1,BRD-A25004090,erastin,0.15637326905629031,0.15275477852877745,0.0036184905275128687,False
d2f784c39,CPC010_VCAP_24H:BRD-K55630727-001-04-7:10,VCAP,BRD-K55630727,BRD-K55630727,0.15308961088348683,0.14993828647813753,0.003151324405349293,False
d30573f2e,PCLB002_HEPG2_24H:BRD-A74907996:3.33,HEPG2,BRD-A74907996,equol,0.157661941641359,0.1516379652579777,0.006023976383381285,False
d30fd5273,CPC009_VCAP_24H:BRD-K50505048-001-04-8:10,VCAP,BRD-K50505048,MW-RAS9,0.1579301262850611,0.15444591332310414,0.003484212961956945,False
d32045b5e,DOS054_PC3_24H:BRD-K43624963-001-01-4:5,PC3,BRD-K43624963,BRD-K43624963,0.16255700947596666,0.1557212282057917,0.006835781270174951,False
d3228fdfc,CPC006_RKO_6H:BRD-K32330832-001-01-0:11.1,RKO,BRD-K32330832,VER-155008,0.1475996758891356,0.1410917123128815,0.0065079635762541055,False
d33ee31a4,DOS058_A375_24H:BRD-K58225827-019-01-0:5,A375,BRD-K58225827,BRD-K58225827,0.15233242179174417,0.14870309216595212,0.0036293296257920438,False
d36e6ad3b,DOS025_VCAP_24H:BRD-K59340545-001-01-5:5.06,VCAP,BRD-K59340545,BRD-K59340545,0.1662437704478662,0.16043550943492083,0.005808261012945376,False
d379daa8f,CPC010_VCAP_24H:BRD-K65774694-001-02-4:10,VCAP,BRD-K65774694,BRD-K65774694,0.15812813462760877,0.1497203411393835,0.008407793488225263,False
d389fc759,CPC014_NEU_24H:BRD-K04701986-001-01-0:10,NEU,BRD-K04701986,BL-050,0.15797633465928415,0.14939846729917527,0.008577867360108876,False
d38a2d3ef,DOSBIO001_A375_24H:BRD-K68253248:10.1649,A375,BRD-K68253248,BRD-K68253248,0.16264778706514196,0.16229454783919972,0.00035323922594224233,False
d390fef44,DOS057_A375_24H:BRD-K97924280-001-01-9:5,A375,BRD-K97924280,BRD-K97924280,0.15970381739133038,0.1486707822941895,0.011033035097140875,False
d3a86129b,CPC008_MCF7_6H:BRD-K71970656-001-04-2:10,MCF7,BRD-K71970656,BRD-K71970656,0.15588698593736006,0.1555506613783951,0.0003363245589649566,False
d3ae504c0,DOSBIO001_A375_24H:BRD-K68253248:10.1649,A375,BRD-K68253248,BRD-K68253248,0.1668949775083479,0.16074220366208058,0.0061527738462673065,False
d3b0064d0,DOS056_HT29_24H:BRD-K18823018-001-01-8:5,HT29,BRD-K18823018,BRD-K18823018,0.1467310955171364,0.14079318912536068,0.005937906391775716,False
d3c63fdfb,CPC005_MCF7_24H:BRD-A07000685-001-03-6:10,MCF7,BRD-A07000685,hydrocortisone-hemisuccinate,0.16829041551497426,0.16822117361174121,6.924190323304158e-05,False
d3cc51fba,DOSBIO002_A375_24H:BRD-K98036459:10.0497,A375,BRD-K98036459,BRD-K98036459,0.1461567322725814,0.14505862722057822,0.0010981050520031954,False
d3d4e6fda,CPC008_MCF7_24H:BRD-K14096083-001-01-5:10,MCF7,BRD-K14096083,VU-0424206-1,0.16252752026543643,0.15058246947289514,0.011945050792541295,False
d3f33169a,CPC013_HCC515_6H:BRD-K99433267-001-01-6:10,HCC515,BRD-K99433267,BRD-K99433267,0.153835493116889,0.1514041637757732,0.0024313293411157844,False
d3f9718f3,CPC011_HT29_6H:BRD-K29530284-001-04-7:10,HT29,BRD-K29530284,amlexanox,0.16061379374263274,0.15948006007570178,0.0011337336669309528,False
d3ff26fc7,CPC001_PC3_24H:BRD-K81709173-001-03-8:10,PC3,BRD-K81709173,halcinonide,0.14194874089305415,0.14102222621852772,0.0009265146745264241,False
d401a4bc4,CPD002_MCF7_6H:BRD-K53815609-001-04-9:10,MCF7,BRD-K53815609,nitrofural,0.14475366522368224,0.14260213643141956,0.002151528792262686,False
d4108f538,CPC018_MCF7_6H:BRD-A31521121-001-15-7:10,MCF7,BRD-A31521121,methocarbamol,0.18826223196014621,0.18659333965994754,0.0016688923001986766,False
d41b0360e,LJP002_BT20_24H:BRD-K44227013-001-01-5:2,BT20,BRD-K44227013,ponatinib,0.1547670393374838,0.1513638088432665,0.003403230494217313,False
d41c46a22,CPC006_U937_6H:BRD-K77432048-001-02-8:10,U937,BRD-K77432048,BRD-K77432048,0.17125567270247877,0.1678762551412387,0.003379417561240078,False
d41eae7e5,CPC006_VCAP_24H:BRD-K21614065-001-01-8:14,VCAP,BRD-K21614065,BRD-K21614065,0.1679235380956828,0.1545899869230748,0.01333355117260801,False
d43ece694,CPC006_HCC15_6H:BRD-K64634304-001-01-5:40,HCC15,BRD-K64634304,tretinoin,0.1700837243071539,0.16491588494994783,0.005167839357206078,False
d449fda32,CPC006_CORL23_6H:BRD-A24054354-001-05-7:10,CORL23,BRD-A24054354,BRD-A24054354,0.166084629403895,0.1592711943664473,0.006813435037447718,False
d46d06ed5,CPC010_VCAP_24H:BRD-A55609290-001-05-7:10,VCAP,BRD-A55609290,BRD-A55609290,0.16437296614197267,0.1603217402232262,0.004051225918746459,False
d488d031d,ERG014_PC3_24H:BRD-K75051049-001-01-9:10.0926,PC3,BRD-K75051049,BRD-K75051049,0.15408496650026698,0.1528476902076967,0.001237276292570283,False
d4999c2ea,CPC007_PC3_24H:BRD-K53566850-001-07-7:10,PC3,BRD-K53566850,BRD-K53566850,0.1747247626405743,0.16561330181309317,0.009111460827481127,False
d49f848d5,DOS004_VCAP_24H:BRD-K87217296-001-01-2:5,VCAP,BRD-K87217296,BRD-K87217296,0.14980494309402248,0.14234983794950629,0.007455105144516194,False
d4aba1b3e,CPC016_A549_6H:BRD-A69960130-066-01-4:10,A549,BRD-A69960130,bromocriptine,0.13852499243484395,0.1369345866556922,0.00159040577915176,False
d4b2d8373,CPC004_A375_6H:BRD-K25650355-059-12-2:10,A375,BRD-K25650355,physostigmine,0.15300254099110905,0.15158175333436974,0.0014207876567393085,False
d4bae1059,DOS037_A549_24H:BRD-K61164584-001-01-7:5.05,A549,BRD-K61164584,BRD-K61164584,0.1519424171310564,0.1416480409773133,0.010294376153743123,False
d4c515a95,HOG002_A549_6H:BRD-K18910433-001-19-2:0.3704,A549,BRD-K18910433,estradiol,0.1657455161640014,0.15451781599553166,0.011227700168469745,False
d4c998587,CPC013_MCF7_6H:BRD-K43739430-001-01-5:10,MCF7,BRD-K43739430,ST-4029487,0.16401714669387785,0.16102268018072788,0.002994466513149968,False
d4fdaaa96,HOG003_MCF7_24H:BRD-K01976263-003-04-5:0.1234,MCF7,BRD-K01976263,emetine,0.16194467744323632,0.15539100380042845,0.006553673642807872,False
d50f18348,CPC010_PC3_6H:BRD-K89125793-001-21-1:10,PC3,BRD-K89125793,tinidazole,0.16557273149637558,0.1655203655306961,5.236596567947949e-05,False
d5117fdeb,DOS057_HT29_24H:BRD-K64404931-001-01-4:5,HT29,BRD-K64404931,BRD-K64404931,0.17729417926369234,0.1579626080835821,0.019331571180110252,False
d52e70ed4,DOSBIO001_NPC_24H:BRD-K86522396:9.6567,NPC,BRD-K86522396,BRD-K86522396,0.16917593894156366,0.16108009578873084,0.008095843152832821,False
d532d49de,LJP002_MDAMB231_24H:BRD-K38113518-001-01-5:0.4,MDAMB231,BRD-K38113518,XMD-16144,0.1726847122336826,0.1634955472710682,0.009189164962614405,False
d53f01057,CPC015_MCF7_24H:BRD-K02581333-001-01-8:10,MCF7,BRD-K02581333,protein-tyrosine-phosphatase-inhibitor-IV,0.15532520280137363,0.14348844465091637,0.01183675815045726,False
d5450ee5c,CPC006_PC3_24H:BRD-K83354763-001-01-1:6,PC3,BRD-K83354763,NFKB-activation-inhibitor-II,0.1533914448706113,0.1528211083446539,0.0005703365259573934,False
d5572b376,HDAC001_PC3_24H:BRD-K24690302-001-01-8:0.625,PC3,BRD-K24690302,Broad-Sai-609,0.15250358564022637,0.14725061544772794,0.0052529701924984296,False
d55a12962,PCLB003_A375_24H:BRD-K10436544-001-01-0:10,A375,BRD-K10436544,BRD-K10436544,0.14663229264986477,0.1438071928740684,0.002825099775796369,False
d563df6c9,CPC007_HT29_6H:BRD-K61237522-001-07-3:10,HT29,BRD-K61237522,BRD-K61237522,0.16436156763891568,0.15716879454981544,0.007192773089100241,False
d56702d3b,CPC012_A549_6H:BRD-K21165668-001-01-2:10,A549,BRD-K21165668,BRD-K21165668,0.1521292874520993,0.15071515707823527,0.0014141303738640365,False
d573e180f,DOS034_HT29_24H:BRD-K84536720-001-01-4:5.06,HT29,BRD-K84536720,BRD-K84536720,0.16641783513434144,0.16147767970371288,0.004940155430628562,False
d58554765,DOS047_MCF7_24H:BRD-K01971712-001-01-3:4.98,MCF7,BRD-K01971712,BRD-K01971712,0.1678659318788422,0.16482068273487144,0.003045249143970752,False
d59e2bf68,CPC006_H1299_6H:BRD-K13049116-001-01-6:10,H1299,BRD-K13049116,BMS-754807,0.15868322057415,0.15679934503338183,0.0018838755407681596,False
d5a1bc32c,DOS001_VCAP_6H:BRD-K74010885-001-01-3:5.18,VCAP,BRD-K74010885,BRD-K74010885,0.16845769484869133,0.16601550017502986,0.0024421946736614686,False
d5ea96219,CPC006_NCIH2073_6H:BRD-A97437073-001-03-1:80,NCIH2073,BRD-A97437073,rosiglitazone,0.17032062001521192,0.15173981555461344,0.018580804460598482,False
d5f0a3a0d,LJP002_MCF7_6H:BRD-K67868012-001-02-7:10,MCF7,BRD-K67868012,PI-103,0.15912607819740865,0.14612514580166583,0.01300093239574282,False
d60045956,ERG011_VCAP_24H:BRD-K48668625-001-01-6:10.127,VCAP,BRD-K48668625,BRD-K48668625,0.18444844871350372,0.17755192895860458,0.006896519754899133,False
d602cdf50,DOS033_A549_24H:BRD-K25070860-001-01-6:4.68,A549,BRD-K25070860,BRD-K25070860,0.15829882445644092,0.15504195514995406,0.0032568693064868592,False
d60790d36,CPC006_HT29_24H:BRD-K32330832-001-01-0:11.1,HT29,BRD-K32330832,VER-155008,0.15999291466595628,0.1557711960685274,0.00422171859742887,False
d631fcc6c,CPC006_HCT116_6H:BRD-A34817987-001-11-8:10,HCT116,BRD-A34817987,itraconazole,0.19517759689976208,0.14909737123952232,0.046080225660239754,False
d632db159,LJP001_SKBR3_24H:BRD-A29901043-001-02-8:2,SKBR3,BRD-A29901043,KIN001-127,0.18138770925590492,0.16931705437375558,0.01207065488214934,False
d65a23889,DOS053_A549_24H:BRD-K32803351-001-02-5:5.01,A549,BRD-K32803351,BRD-K32803351,0.19018677724506156,0.15446396275848984,0.03572281448657172,False
d66481b90,DOS051_HT29_24H:BRD-M55020616-001-01-9:5,HT29,BRD-M55020616,BRD-M55020616,0.17489261602206646,0.16174389231128194,0.013148723710784516,False
d66f0ffb7,DOS015_VCAP_6H:BRD-K34324287-001-01-1:5,VCAP,BRD-K34324287,BRD-K34324287,0.15461070025730805,0.15113937498503316,0.0034713252722748944,False
d681d223e,MUC.CP006_MCF7_6H:BRD-K59675434-001-01-8:1.1263,MCF7,BRD-K59675434,SA-1919345,0.17040218693207002,0.16590936291922442,0.004492824012845592,False
d6933a57d,LJP001_BT20_6H:BRD-K63068307-001-04-8:2,BT20,BRD-K63068307,ZSTK-474,0.15130171304305104,0.15082692864941322,0.00047478439363782265,False
d6b2e5cfc,CPC007_HA1E_24H:BRD-K27520107-003-05-8:10,HA1E,BRD-K27520107,BRD-K27520107,0.17021416004736095,0.15846465691073952,0.01174950313662143,False
d6b437415,DOS059_A549_24H:BRD-K65266817-001-01-5:5,A549,BRD-K65266817,BRD-K65266817,0.15841251660639166,0.15339856583968836,0.005013950766703301,False
d6c6237b6,DOS043_A375_24H:BRD-K71795383-001-01-9:5.04,A375,BRD-K71795383,BRD-K71795383,0.1856043435859892,0.15791031254357218,0.027694031042417022,False
d6c695e8f,CPC013_HEPG2_6H:BRD-K70974948-001-01-9:10,HEPG2,BRD-K70974948,BRD-K70974948,0.1543573982013185,0.15064685286412483,0.0037105453371936714,False
d6cf0e14e,CPC014_A375_6H:BRD-K79404599-001-02-8:10,A375,BRD-K79404599,enzastaurin,0.1535451805898021,0.1483412029282687,0.00520397766153341,False
d6cf25434,CPC013_VCAP_6H:BRD-A57300602-001-01-3:10,VCAP,BRD-A57300602,BRD-A57300602,0.15992667941890082,0.15705646052005473,0.0028702188988460886,False
d70cdde82,CPC007_A375_6H:BRD-K43149758-001-13-6:10,A375,BRD-K43149758,myricetin,0.15968406047561953,0.15183033000271806,0.007853730472901471,False
d70e663a3,DOS056_A375_24H:BRD-K16897811-001-01-3:5,A375,BRD-K16897811,BRD-K16897811,0.1668620439356722,0.16622423550105744,0.0006378084346147506,False
d714283f3,CPC006_OV7_6H:BRD-K49456190-001-01-0:10,OV7,BRD-K49456190,prima-1-met,0.15263897351102795,0.15019007616133626,0.0024488973496916977,False
d71b19349,DOS052_MCF7_24H:BRD-K09557852-001-01-2:5.08,MCF7,BRD-K09557852,BRD-K09557852,0.16454045828599273,0.16003508624237056,0.004505372043622169,False
d73a5cf1c,CPC012_HT29_6H:BRD-K13810148-001-02-1:10,HT29,BRD-K13810148,givinostat,0.15810364498494558,0.1500038535102639,0.008099791474681678,False
d73b6a4a2,CPC019_VCAP_6H:BRD-K91145395-001-02-7:10,VCAP,BRD-K91145395,prostratin,0.15459154158312036,0.15136982666483503,0.0032217149182853233,False
d74175a91,DOS046_MCF7_24H:BRD-K21136828-001-01-0:5,MCF7,BRD-K21136828,BRD-K21136828,0.155433870079814,0.14926897663875982,0.00616489344105417,False
d75904698,DOS027_VCAP_24H:BRD-K56975856-001-01-4:4.98,VCAP,BRD-K56975856,BRD-K56975856,0.16909598016656402,0.16873221941257446,0.000363760753989556,False
d767a14e3,DOS042_A549_24H:BRD-K28851694-001-01-8:5.14,A549,BRD-K28851694,BRD-K28851694,0.15433909416552158,0.149508437237041,0.004830656928480587,False
d76b1e59d,PCLB002_HCC515_24H:BRD-A60070924:1.11,HCC515,BRD-A60070924,alpha-estradiol,0.16438089858321958,0.15999547126326474,0.004385427319954838,False
d76d29c86,CVD001_HUH7_24H:BRD-K35468722-001-01-8:2.4806,HUH7,BRD-K35468722,SA-1973507,0.1426228618050624,0.13976538915245662,0.0028574726526057748,False
d76f51fe4,CPC017_A549_6H:BRD-A15530910-001-01-3:10,A549,BRD-A15530910,SDZ-21009,0.1508369084246352,0.15046995982168068,0.00036694860295452547,False
d778ccd51,DOS051_A549_24H:BRD-K84121492-001-01-1:5.02,A549,BRD-K84121492,BRD-K84121492,0.16964848343515349,0.15008324751248664,0.019565235922666846,False
d78eb4d60,CPC010_A549_24H:BRD-K06217810-019-03-5:10,A549,BRD-K06217810,BRD-K06217810,0.15137527861013714,0.14854441734560045,0.002830861264536688,False
