drug_id,matched_broad_id,matched_pert_iname,matched_moa,match_score,second_score,margin,above_threshold,canonical_smiles,smiles_source
cf21e6ee0,BRD-K00337317-001-06-6,NU-7441,DNA dependent protein kinase inhibitor,0.3521431750274032,0.3077554286219002,0.0443877464055029,False,O=c1cc(oc2c(cccc12)-c1cccc2c3ccccc3sc12)N1CCOCC1,prism_treatment_info
cf3449dda,BRD-K78096648-001-05-7,oxiperomide,dopamine receptor antagonist,0.3988295898309134,0.3592424228886841,0.0395871669422292,False,Oc1nc2ccccc2n1C1CCN(CCOc2ccccc2)CC1,prism_treatment_info
cf4523b7d,BRD-K68395654-001-03-1,EVP4593,NFkB pathway inhibitor,0.4974251378925227,0.4401904485404128,0.0572346893521099,False,"Nc1ccc2ncnc(NCCc3ccc(Oc4ccccc4)cc3)c2c1, Nc1ccc2ncnc(NCCc3ccc(Oc4ccccc4)cc3)c2c1, Nc1ccc2ncnc(NCCc3ccc(Oc4ccccc4)cc3)c2c1",prism_treatment_info
cf505fa7f,BRD-K68408467-065-01-8,proflavine-hemisulfate,topical anesthetic,0.4578943174854581,0.3171487515703681,0.1407455659150899,False,Nc1ccc2cc3ccc(N)cc3nc2c1,prism_treatment_info
cf5db49f4,BRD-K95926480-003-03-6,SRT1720,SIRT activator,0.3497772645550187,0.3058803144423454,0.0438969501126733,False,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,prism_treatment_info
cfbbea3fc,BRD-K58114536-001-01-6,rasagiline,monoamine oxidase inhibitor,0.4263900334240729,0.3121168358107414,0.1142731976133314,False,"C#CCN[C@@H]1CCc2ccccc12, C#CCN[C@@H]1CCc2ccccc12, C#CCN[C@@H]1CCc2ccccc12, C#CCN[C@@H]1CCc2ccccc12",prism_treatment_info
cfdaeed8e,BRD-K59045783-001-01-1,faropenem-medoxomil,lactamase inhibitor,0.4666514545009366,0.3514076783296476,0.115243776171289,False,"C[C@@H](O)[C@@H]1[C@H]2SC([C@H]3CCCO3)=C(N2C1=O)C(=O)OCc1oc(=O)oc1C, C[C@@H](O)[C@@H]1[C@H]2SC([C@H]3CCCO3)=C(N2C1=O)C(=O)OCc1oc(=O)oc1C, C[C@@H](O)[C@@H]1[C@H]2SC([C@H]3CCCO3)=C(N2C1=O)C(=O)OCc1oc(=O)oc1C",prism_treatment_info
d00e6f13d,BRD-K58049875-001-04-7,thiostrepton,"FOXM1 inhibitor, protein synthesis inhibitor",0.4961953100626127,0.4842849420735567,0.0119103679890559,False,"CCC(C)C1NC2C=Cc3c(cc(nc3C2O)C(=O)OC(C)C2NC(=O)c3csc(n3)C(NC(=O)C3CSC(=N3)\C(NC(=O)C(NC(=O)c3csc(n3)C3(CCC(=NC3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC1=O)C(C)O)=C/C)C(C)(O)C(C)O)C(C)O, CC[C@H](C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)\C(NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)=C\C)[C@](C)(O)[C@@H](C)O)[C@H](C)O, CC[C@H](C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)\C(NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)=C\C)[C@](C)(O)[C@@H](C)O)[C@H](C)O, CC[C@H](C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)\C(NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)=C\C)[C@](C)(O)[C@@H](C)O)[C@H](C)O, CC[C@H](C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)\C(NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)=C\C)[C@](C)(O)[C@@H](C)O)[C@H](C)O",prism_treatment_info
d00f93480,BRD-K64931368-003-01-4,aminocaproic-acid,plasminogen activator inhibitor,0.348767198138338,0.3329127958606071,0.0158544022777308,False,"NCCCCCC(O)=O, NCCCCCC(O)=O, NCCCCCC(O)=O",prism_treatment_info
d01936d7e,BRD-K66465025-001-05-1,ACPC,glutamate receptor antagonist,0.3586193418075366,0.3450392012215036,0.0135801405860329,False,NC1(CC1)C(O)=O,prism_treatment_info
d032e3d51,BRD-A66116161-001-02-3,AM-1241,cannabinoid receptor agonist,0.3608551013783372,0.2836025263854111,0.077252574992926,False,CN1CCCCC1Cn1cc(C(=O)c2cc(ccc2I)[N+]([O-])=O)c2ccccc12,prism_treatment_info
d068b0638,BRD-K17026858-001-01-2,pibenzimol,DNA inhibitor,0.3737924902899261,0.341554756097748,0.0322377341921781,False,"c1ccc2[nH]c(nc2c1)-c1nc2ccccc2[nH]1, CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1ccc2nc([nH]c2c1)-c1ccc(O)cc1",prism_treatment_info
d074c17a3,BRD-K02407574-001-09-7,parbendazole,tubulin polymerization inhibitor,0.5954934903604489,0.5553675215609009,0.0401259687995479,True,CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1,prism_treatment_info
d08af5d4b,BRD-K02407574-001-09-7,parbendazole,tubulin polymerization inhibitor,0.6713051185444121,0.6531389687635089,0.0181661497809032,True,CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1,prism_treatment_info
d0c38f6ff,BRD-K67217586-001-08-0,fenthion,cholinesterase inhibitor,0.3547145450536176,0.3016130733448978,0.0531014717087198,False,COP(=S)(OC)Oc1ccc(SC)c(C)c1,prism_treatment_info
d0d0d9885,BRD-K85402309-389-03-2,dovitinib,"EGFR inhibitor, FGFR inhibitor, FLT3 inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor",0.5080452105388469,0.4571408915526543,0.0509043189861925,True,"CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O, CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O, CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O, CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O, CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O, CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1c(N)c2c(F)cccc2[nH]c1=O",prism_treatment_info
d118db62e,BRD-K37111771-300-02-6,trientine,chelating agent,0.3378478702114739,0.3000931130590438,0.03775475715243,False,NCCNCCNCCN,prism_treatment_info
d12d3ac65,BRD-K63343048-001-12-2,orlistat,lipase inhibitor,0.3296231717741225,0.2974903209828272,0.0321328507912953,False,"CCCCCCCCCCC[C@@H](C[C@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@@H](CC(C)C)NC=O, CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O, CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O",prism_treatment_info
d144a991c,BRD-K13495773-001-11-4,creatinine,,0.3445347709387938,0.3349232340999847,0.009611536838809,False,"CN1CC(=O)NC1=N, CN1CC(=O)NC1=N",prism_treatment_info
d14919a0e,BRD-K41170226-001-13-8,deoxycholic-acid,"biliverdin reductase A activator, G protein-coupled receptor agonist",0.3396129027412781,0.3220785385805338,0.0175343641607442,False,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,prism_treatment_info
d149a15f5,BRD-A46876182-003-02-8,levobunolol-(+/-),adrenergic receptor antagonist,0.2997804175233679,0.2995661906294984,0.0002142268938695,False,CC(C)(C)NCC(O)COc1cccc2C(=O)CCCc12,prism_treatment_info
d14b6b651,BRD-K31928526-001-02-1,barasertib,Aurora kinase inhibitor,0.4426189964006524,0.4245516217538259,0.0180673746468265,False,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(O)(O)=O,prism_treatment_info
d1681e2ff,BRD-K77908580-001-09-6,entinostat,HDAC inhibitor,0.3712274498071627,0.3390465444502086,0.032180905356954,False,"Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1, Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1",prism_treatment_info
d18459f4f,BRD-K82746043-001-15-1,navitoclax,BCL inhibitor,0.4045821809384281,0.335278749795364,0.069303431143064,False,"CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1, CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1",prism_treatment_info
d1b47f29d,BRD-K05804044-001-06-0,AZ-628,RAF inhibitor,0.6424376115603083,0.5579560008901081,0.0844816106702002,True,"Cc1ccc(NC(=O)c2cccc(c2)C(C)(C)C#N)cc1Nc1ccc2ncn(C)c(=O)c2c1, Cc1ccc(NC(=O)c2cccc(c2)C(C)(C)C#N)cc1Nc1ccc2ncn(C)c(=O)c2c1, Cc1ccc(NC(=O)c2cccc(c2)C(C)(C)C#N)cc1Nc1ccc2ncn(C)c(=O)c2c1, Cc1ccc(NC(=O)c2cccc(c2)C(C)(C)C#N)cc1Nc1ccc2ncn(C)c(=O)c2c1",prism_treatment_info
d1cfb9885,BRD-K77396579-300-01-0,NVP-DPP728,dipeptidyl peptidase inhibitor,0.3624318651831534,0.3045621601038296,0.0578697050793237,False,O=C(CNCCNc1ccc(cn1)C#N)N1CCC[C@H]1C#N,prism_treatment_info
d1d4140f4,BRD-K41278234-001-03-0,CUDC-101,EGFR inhibitor,0.3239617868671837,0.3104909196608028,0.0134708672063809,False,COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCC(=O)NO,prism_treatment_info
d1f551f68,BRD-K54838207-001-02-0,fudosteine,mucolytic agent,0.3963568489781692,0.2817745182030073,0.1145823307751618,False,"N[C@@H](CSCCCO)C(O)=O, N[C@@H](CSCCCO)C(O)=O",prism_treatment_info
d201bb3e9,BRD-K84564571-001-02-4,telatinib,"KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor",0.5607257681145974,0.4600672775929921,0.1006584905216052,True,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,prism_treatment_info
d214f8a07,BRD-K21913543-001-02-4,fluorescein,,0.3361189026231901,0.3310820363623112,0.0050368662608789,False,Oc1ccc2c(Oc3cc(O)ccc3C22OC(=O)c3ccccc23)c1,prism_treatment_info
d216cfda8,BRD-K59574735-001-11-8,ubenimex,leukotriene synthesis inhibitor,0.3381946980433744,0.3157578508377158,0.0224368472056585,False,"CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(O)=O, CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(O)=O",prism_treatment_info
d219a0018,BRD-K38684403-001-05-4,roxithromycin,bacterial 50S ribosomal subunit inhibitor,0.3140412581871872,0.2785034614042948,0.0355377967828923,False,"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O, CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O",prism_treatment_info
d22b4e6d9,BRD-A92872453-001-01-8,N-acetylmannosamine,,0.3737053801584491,0.3686553436425879,0.0050500365158611,False,CC(=O)NC1[C@@H](O)OC(CO)[C@@H](O)[C@H]1O,prism_treatment_info
d234a611d,BRD-K10065684-001-07-4,dantron,laxative,0.3540539346767959,0.3448215098520104,0.0092324248247855,False,Oc1cccc2C(=O)c3cccc(O)c3C(=O)c12,prism_treatment_info
d246eb521,BRD-K13356952-001-25-1,methazolamide,carbonic anhydrase inhibitor,0.3132293319519343,0.2765817162715028,0.0366476156804315,False,"CC(=O)N=c1sc(nn1C)S(N)(=O)=O, CC(=O)N=c1sc(nn1C)S(N)(=O)=O, CC(=O)N=c1sc(nn1C)S(N)(=O)=O",prism_treatment_info
d289bdd81,BRD-K90333595-003-21-4,phentolamine,adrenergic receptor antagonist,0.3620802882052973,0.3345413722613755,0.0275389159439218,False,"Cc1ccc(cc1)N(CC1=NCCN1)c1cccc(O)c1, Cc1ccc(cc1)N(CC1=NCCN1)c1cccc(O)c1, Cc1ccc(cc1)N(CC1=NCCN1)c1cccc(O)c1, Cc1ccc(cc1)N(CC1=NCCN1)c1cccc(O)c1",prism_treatment_info
d2991f386,BRD-A40084411-003-07-7,CGP-12177,adrenergic receptor agonist,0.4163809352764734,0.3653386750836038,0.0510422601928696,False,CC(C)(C)NCC(O)COc1cccc2[nH]c(O)nc12,prism_treatment_info
d2a147729,BRD-K75911534-001-01-6,SU014813,"PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor",0.3726628776734165,0.3296327411456796,0.0430301365277369,False,Cc1[nH]c(\C=C2\C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,prism_treatment_info
d2bfb8458,BRD-K32247306-001-29-4,primidone,GABA receptor antagonist,0.3460345440301861,0.3235878262299579,0.0224467178002281,False,"CCC1(C(=O)NCNC1=O)c1ccccc1, CCC1(C(=O)NCNC1=O)c1ccccc1, CCC1(C(=O)NCNC1=O)c1ccccc1",prism_treatment_info
d2c1d1a42,BRD-A76672327-003-02-0,clindamycin-palmitate,bacterial 50S ribosomal subunit inhibitor,0.3545957595296956,0.2980028954411364,0.0565928640885591,False,CCCCCCCCCCCCCCCC(=O)OC1C(O)C(O)C(OC1SC)C(NC(=O)C1CC(CCC)CN1C)C(C)Cl,prism_treatment_info
d2d29e48f,BRD-K24616672-003-20-1,procaine,HMGCR inhibitor,0.3846669714398881,0.3718104801449517,0.0128564912949363,False,"CCN(CC)CCOC(=O)c1ccc(N)cc1, CCN(CC)CCOC(=O)c1ccc(N)cc1",prism_treatment_info
d2d7e1eab,BRD-K78666826-003-01-6,procaterol,adrenergic receptor agonist,0.3385385883638173,0.335271595523667,0.0032669928401503,False,"CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12, CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12",prism_treatment_info
d2e554fc3,BRD-K58299615-001-03-5,Ro-90-7501,,0.376950258553319,0.3323788898922655,0.0445713686610534,False,"Nc1ccc(cc1)-c1nc2ccc(cc2[nH]1)-c1nc2ccc(N)cc2[nH]1, Nc1ccc(cc1)-c1nc2ccc(cc2[nH]1)-c1nc2ccc(N)cc2[nH]1",prism_treatment_info
d2f784c39,BRD-K47639036-003-06-6,flavoxate,acetylcholine receptor antagonist,0.3180704320205576,0.2871311383950545,0.0309392936255031,False,Cc1c(oc2c(cccc2c1=O)C(=O)OCCN1CCCCC1)-c1ccccc1,prism_treatment_info
d30573f2e,BRD-K68395654-001-03-1,EVP4593,NFkB pathway inhibitor,0.5078794305052619,0.497031836514446,0.0108475939908158,True,"Nc1ccc2ncnc(NCCc3ccc(Oc4ccccc4)cc3)c2c1, Nc1ccc2ncnc(NCCc3ccc(Oc4ccccc4)cc3)c2c1, Nc1ccc2ncnc(NCCc3ccc(Oc4ccccc4)cc3)c2c1",prism_treatment_info
d30fd5273,BRD-K66911501-003-01-2,MK-3207,calcitonin antagonist,0.2991964759899663,0.2897108818919719,0.0094855940979943,False,Fc1cc(F)cc(c1)[C@@H]1CNC2(CCCC2)C(=O)N1CC(=O)Nc1ccc2C[C@]3(Cc2c1)C(=O)Nc1ncccc31,prism_treatment_info
d32045b5e,BRD-K95957366-001-02-6,isaxonine,nerve growth factor agonist,0.3808732422437126,0.3046081760684949,0.0762650661752177,False,CC(C)Nc1ncccn1,prism_treatment_info
d3228fdfc,BRD-K42095107-001-17-1,daidzein,estrogen receptor agonist,0.3365839895986288,0.3323585066024183,0.0042254829962105,False,"Oc1ccc(cc1)-c1coc2cc(O)ccc2c1=O, Oc1ccc(cc1)-c1coc2cc(O)ccc2c1=O, Oc1ccc(cc1)-c1coc2cc(O)ccc2c1=O, Oc1ccc(cc1)-c1coc2cc(O)ccc2c1=O, Oc1ccc(cc1)-c1coc2cc(O)ccc2c1=O",prism_treatment_info
d33ee31a4,BRD-A74391928-051-01-3,ibutilide,potassium channel blocker,0.4092801207423513,0.3648149503803804,0.0444651703619708,False,"CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1, CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1, CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1",prism_treatment_info
d36e6ad3b,BRD-K28595280-001-04-5,meglumine,excipient,0.3209491207555507,0.315440857436322,0.0055082633192287,False,"CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO, CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO, CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO",prism_treatment_info
d379daa8f,BRD-K81957469-001-01-0,semagacestat,gamma secretase inhibitor,0.3423144486590632,0.3145225502654973,0.0277918983935658,False,CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H]1c2ccccc2CCN(C)C1=O,prism_treatment_info
d389fc759,BRD-K72029282-001-22-0,probucol,atherogenesis inhibitor,0.332320034058951,0.3116241867194823,0.0206958473394687,False,"CC(C)(Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C, CC(C)(Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C",prism_treatment_info
d38a2d3ef,BRD-K60690191-001-03-3,MPEP,glutamate receptor antagonist,0.3555373125724827,0.3514052296476987,0.004132082924784,False,"Cc1cccc(n1)C#Cc1ccccc1, Cc1cccc(n1)C#Cc1ccccc1, Cc1cccc(n1)C#Cc1ccccc1",prism_treatment_info
d390fef44,BRD-K51207550-001-23-0,ethionamide,mycolic synthesis inhibitor,0.4044672972450518,0.3951351326760443,0.0093321645690075,False,"CCc1cc(ccn1)C(S)=N, CCc1cc(ccn1)C(S)=N",prism_treatment_info
d3a86129b,BRD-K36756879-003-08-7,ethaverine,calcium channel blocker,0.3583130404789845,0.3282874490423912,0.0300255914365932,False,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC,prism_treatment_info
d3ae504c0,BRD-K35169477-001-01-9,taranabant,cannabinoid receptor inverse agonist,0.3390541060713056,0.3194682442520045,0.0195858618193011,False,C[C@H](NC(=O)C(C)(C)Oc1ccc(cn1)C(F)(F)F)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N,prism_treatment_info
d3b0064d0,BRD-K10575656-034-01-0,MRS3777,adenosine receptor antagonist,0.3277141620905585,0.3254361278664796,0.0022780342240789,False,C1CCC(CC1)Nc1nc(Oc2ccccc2)nc2[nH]cnc12,prism_treatment_info
d3c63fdfb,BRD-K45503887-001-01-1,delivert,angiotensin receptor agonist,0.2928437963837313,0.2710556844895208,0.0217881118942105,False,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@@H]1C(=O)N[C@H](Cc1ccccc1)C(O)=O,prism_treatment_info
d3cc51fba,BRD-K98157055-001-10-9,SIB-1757,glutamate receptor antagonist,0.3604039274376274,0.3492090845899648,0.0111948428476625,False,Cc1ccc(O)c(N=Nc2ccccc2)n1,prism_treatment_info
d3d4e6fda,BRD-K64866502-001-03-9,CYC116,Aurora kinase inhibitor,0.509840422108202,0.4670058248143909,0.042834597293811,True,"Cc1nc(N)sc1-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1, Cc1nc(N)sc1-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1",prism_treatment_info
d3f33169a,BRD-K51751936-001-09-1,alfadolone-acetate,benzodiazepine receptor agonist,0.3542100827443326,0.3326921988756934,0.0215178838686391,False,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,prism_treatment_info
d3f9718f3,BRD-K61691541-001-01-1,PF-03084014,gamma secretase inhibitor,0.2734996784839936,0.2640466619035878,0.0094530165804058,False,CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(cn1)C(C)(C)CNCC(C)(C)C,prism_treatment_info
d3ff26fc7,BRD-K69253806-001-02-0,hexestrol,synthetic estrogen,0.3103615148725131,0.303899674869831,0.006461840002682,False,"CCC(C(CC)c1ccc(O)cc1)c1ccc(O)cc1, CC[C@@H]([C@@H](CC)c1ccc(O)cc1)c1ccc(O)cc1, CC[C@@H]([C@@H](CC)c1ccc(O)cc1)c1ccc(O)cc1",prism_treatment_info
d401a4bc4,BRD-K54187111-001-09-2,dichlorisone-acetate,,0.3470367667507179,0.344216732693881,0.0028200340568368,False,"CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]12C, CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]12C, CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]12C",prism_treatment_info
d4108f538,BRD-K32830106-003-20-4,guanfacine,adrenergic receptor agonist,0.5184495536874211,0.4908349233704286,0.0276146303169924,True,"NC(=N)NC(=O)Cc1c(Cl)cccc1Cl, NC(=N)NC(=O)Cc1c(Cl)cccc1Cl, NC(=N)NC(=O)Cc1c(Cl)cccc1Cl",prism_treatment_info
d41b0360e,BRD-K59325863-001-02-8,delanzomib,proteasome inhibitor,0.3120736832724723,0.2721740331354642,0.039899650137008,False,"CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(n1)-c1ccccc1)[C@@H](C)O)B(O)O, CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(n1)-c1ccccc1)[C@@H](C)O)B(O)O, CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(n1)-c1ccccc1)[C@@H](C)O)B(O)O, CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(n1)-c1ccccc1)[C@@H](C)O)B(O)O",prism_treatment_info
d41c46a22,BRD-K39841531-001-02-1,TG-101209,JAK inhibitor,0.3018386401348382,0.2786409506011505,0.0231976895336876,False,CN1CCN(CC1)c1ccc(Nc2ncc(C)c(Nc3cccc(c3)S(=O)(=O)NC(C)(C)C)n2)cc1,prism_treatment_info
d41eae7e5,BRD-K59333713-003-02-0,niguldipine-(S)-(+),adrenergic receptor antagonist,0.3607267652109712,0.3055090460249653,0.0552177191860058,False,"COC(=O)C1=C(C)NC(C)=C([C@H]1c1cccc(c1)[N+]([O-])=O)C(=O)OCCCN1CCC(CC1)(c1ccccc1)c1ccccc1, COC(=O)C1=C(C)NC(C)=C([C@H]1c1cccc(c1)[N+]([O-])=O)C(=O)OCCCN1CCC(CC1)(c1ccccc1)c1ccccc1",prism_treatment_info
d43ece694,BRD-K67772619-001-05-1,rheochrysidin,protein tyrosine kinase inhibitor,0.3217642593334219,0.2984297595251708,0.023334499808251,False,COc1cc(O)c2C(=O)c3c(O)cc(C)cc3C(=O)c2c1,prism_treatment_info
d449fda32,BRD-K93918653-001-08-9,quizartinib,FLT3 inhibitor,0.3046737176465965,0.2998730926371966,0.0048006250093999,False,CC(C)(C)c1cc(NC(=O)Nc2ccc(cc2)-c2cn3c(n2)sc2cc(OCCN4CCOCC4)ccc32)no1,prism_treatment_info
d46d06ed5,BRD-K69001009-001-02-8,golvatinib,VEGFR inhibitor,0.3960167368800676,0.3689355448566412,0.0270811920234264,False,CN1CCN(CC1)C1CCN(CC1)C(=O)Nc1cc(Oc2ccc(NC(=O)C3(CC3)C(=O)Nc3ccc(F)cc3)c(F)c2)ccn1,prism_treatment_info
d488d031d,BRD-K07857022-002-01-1,alvimopan,opioid receptor antagonist,0.3406594367388765,0.2943474580139582,0.0463119787249183,False,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(O)=O)CC[C@@]1(C)c1cccc(O)c1,prism_treatment_info
d4999c2ea,BRD-K92657060-001-05-7,zaleplon,benzodiazepine receptor agonist,0.4344936593743282,0.3356529863663747,0.0988406730079534,False,CCN(C(C)=O)c1cccc(c1)-c1ccnc2c(cnn12)C#N,prism_treatment_info
d49f848d5,BRD-A89594340-003-11-5,carnitine-(D/L),,0.3611604778818926,0.3070546558625195,0.0541058220193731,False,"C[N+](C)(C)CC(O)CC(O)=O, C[N+](C)(C)CC(O)CC(O)=O",prism_treatment_info
